AreaID|ManagedAreaName|ParameterName|RelativeDepth|ActivityType|SufficientData|N_Data|N_Years|EarliestYear|LatestYear|LastSampleDate|Median|Independent|tau|p|SennSlope|SennIntercept|ChiSquared|pChiSquared|Trend|Website
25|Lemon Bay Aquatic Preserve|Dissolved Oxygen Saturation|All|Field|TRUE|4305|26|1998|2023|2023-12-06T11:26:00Z|87|TRUE|-0.1058|0.0118|-0.214814814814815|86.9875036549708|11.8189|0.3774|-1|1
25|Lemon Bay Aquatic Preserve|Dissolved Oxygen Saturation|Bottom|Field|FALSE|503|8|2016|2023|2023-12-06T11:26:00Z|86|||NA||||||0
25|Lemon Bay Aquatic Preserve|Dissolved Oxygen Saturation|Surface|Field|TRUE|3004|26|1998|2023|2023-12-06T11:25:00Z|88|TRUE|-0.1174|0.0057|-0.247657305657306|89.193842585111|16.8248|0.1132|-1|0
25|Lemon Bay Aquatic Preserve|pH|All|Field|TRUE|9571|36|1955|2023|2023-12-06T11:26:00Z|8|TRUE|-0.0976|0.0083|-0.00209898233486937|8.07197928769168|5.5386|0.9023|-1|1
25|Lemon Bay Aquatic Preserve|pH|Bottom|Field|FALSE|683|9|2015|2023|2023-12-06T11:26:00Z|7.95|||NA||||||0
25|Lemon Bay Aquatic Preserve|pH|Surface|Field|TRUE|7677|36|1955|2023|2023-12-06T11:25:00Z|8|TRUE|-0.0692|0.0563|-0.00181797430510664|8.06357746508347|7.4446|0.762|0|0
25|Lemon Bay Aquatic Preserve|Salinity|All|All|TRUE|8646|56|1954|2023|2023-12-06T11:26:00Z|33.91|TRUE|-0.0881|0.0038|-0.0175975997686523|34.8997184793826|8.9809|0.6237|-1|1
25|Lemon Bay Aquatic Preserve|Salinity|All|Field|TRUE|8642|56|1954|2023|2023-12-06T11:26:00Z|33.91|TRUE|-0.0906|0.0030|-0.0181191950464394|34.8997184793826|8.6624|0.653|-1|0
25|Lemon Bay Aquatic Preserve|Salinity|Bottom|All|TRUE|2215|29|1995|2023|2023-12-06T11:26:00Z|33.2|TRUE|0.0302|0.5248|0.0100213903743315|33.0909957386911|10.5343|0.4831|0|0
25|Lemon Bay Aquatic Preserve|Salinity|Bottom|Field|TRUE|2215|29|1995|2023|2023-12-06T11:26:00Z|33.2|TRUE|0.0302|0.5248|0.0100213903743315|33.0909957386911|10.5343|0.4831|0|0
25|Lemon Bay Aquatic Preserve|Salinity|Surface|All|TRUE|5947|56|1954|2023|2023-12-06T11:25:00Z|34|TRUE|-0.0573|0.0538|-0.0123270846800259|34.6040529277486|7.7364|0.7367|0|0
25|Lemon Bay Aquatic Preserve|Salinity|Surface|Field|TRUE|5943|56|1954|2023|2023-12-06T11:25:00Z|34|TRUE|-0.0599|0.0448|-0.0128158602150538|34.6040529277486|7.4631|0.7604|-1|0
25|Lemon Bay Aquatic Preserve|Secchi Depth|Surface|Field|TRUE|1737|29|1995|2023|2023-12-06T11:25:00Z|1.3|TRUE|0.2933|0.0000|0.0238769841269841|0.955223405067155|6.0626|0.8692|1|1
25|Lemon Bay Aquatic Preserve|Total Nitrogen|All|Lab|TRUE|1802|28|1995|2023|2023-12-06T11:25:00Z|0.515|TRUE|0.0677|0.1107|0.00126684233640756|0.472688831018519|5.0648|0.928|0|1
25|Lemon Bay Aquatic Preserve|Total Nitrogen|Bottom|Lab|FALSE|251|7|2017|2023|2023-12-06T11:06:00Z|0.534|||NA||||||0
25|Lemon Bay Aquatic Preserve|Total Nitrogen|Surface|Lab|TRUE|1540|27|1997|2023|2023-12-06T11:25:00Z|0.511|TRUE|0.0157|0.7355|0.000280701754385966|0.489641504329004|6.7644|0.8178|0|0
25|Lemon Bay Aquatic Preserve|Total Phosphorus|All|Lab|TRUE|1987|28|1995|2023|2023-12-06T11:25:00Z|0.12|TRUE|-0.5083|0.0000|-0.00556018518518519|0.204997615546219|5.3518|0.9129|-1|1
25|Lemon Bay Aquatic Preserve|Total Phosphorus|Bottom|Lab|FALSE|248|7|2017|2023|2023-12-06T11:06:00Z|0.1|||NA||||||0
25|Lemon Bay Aquatic Preserve|Total Phosphorus|Surface|Lab|TRUE|1725|27|1997|2023|2023-12-06T11:25:00Z|0.125|TRUE|-0.569|0.0000|-0.00645833333333333|0.205166170634921|5.098|0.9263|-1|0
25|Lemon Bay Aquatic Preserve|Total Suspended Solids|All|All|TRUE|720|23|1995|2021|2021-07-21T10:31:00Z|9|TRUE|0.0913|0.0724|0.11654304029304|8.97112268518518|10.1797|0.5143|0|0
25|Lemon Bay Aquatic Preserve|Total Suspended Solids|All|Lab|TRUE|716|23|1995|2021|2021-07-21T10:31:00Z|9|TRUE|0.0913|0.0724|0.11654304029304|8.97112268518518|10.1797|0.5143|0|1
25|Lemon Bay Aquatic Preserve|Total Suspended Solids|Bottom|All|FALSE|13|2|2020|2021|2021-06-08T08:05:00Z|15|||NA||||||0
25|Lemon Bay Aquatic Preserve|Total Suspended Solids|Bottom|Lab|FALSE|13|2|2020|2021|2021-06-08T08:05:00Z|15|||NA||||||0
25|Lemon Bay Aquatic Preserve|Total Suspended Solids|Surface|All|TRUE|697|22|1997|2021|2021-07-21T10:31:00Z|9|TRUE|0.1023|0.0500|0.121875|8.61378917378917|10.0118|0.5293|0|0
25|Lemon Bay Aquatic Preserve|Total Suspended Solids|Surface|Lab|TRUE|693|22|1997|2021|2021-07-21T10:31:00Z|9|TRUE|0.1062|0.0416|0.1225|8.61378917378917|9.9434|0.5355|1|0
25|Lemon Bay Aquatic Preserve|Turbidity|All|All|TRUE|4910|29|1995|2023|2023-12-06T11:25:00Z|2.6|TRUE|0.0105|0.8125|0.00214839365881033|2.92606126723559|8.1957|0.6957|0|0
25|Lemon Bay Aquatic Preserve|Turbidity|All|Field|FALSE|181|8|2003|2023|2023-12-06T10:18:00Z|2.4|||NA||||||0
25|Lemon Bay Aquatic Preserve|Turbidity|All|Lab|TRUE|4729|29|1995|2023|2023-12-06T11:25:00Z|2.6|TRUE|0.0215|0.6033|0.00434057971014495|2.90584265058613|7.2439|0.779|0|1
25|Lemon Bay Aquatic Preserve|Turbidity|Bottom|All|FALSE|277|7|2017|2023|2023-12-06T11:06:00Z|2.5|||NA||||||0
25|Lemon Bay Aquatic Preserve|Turbidity|Bottom|Field|FALSE|25|4|2020|2023|2023-11-01T09:44:00Z|2|||NA||||||0
25|Lemon Bay Aquatic Preserve|Turbidity|Bottom|Lab|FALSE|252|7|2017|2023|2023-12-06T11:06:00Z|2.55|||NA||||||0
25|Lemon Bay Aquatic Preserve|Turbidity|Surface|All|TRUE|4623|29|1995|2023|2023-12-06T11:25:00Z|2.6|TRUE|-0.0015|0.9538|-0.000337662337662324|3.04970833333333|5.7659|0.8885|0|0
25|Lemon Bay Aquatic Preserve|Turbidity|Surface|Field|FALSE|156|8|2003|2023|2023-12-06T10:18:00Z|2.4|||NA||||||0
25|Lemon Bay Aquatic Preserve|Turbidity|Surface|Lab|TRUE|4467|29|1995|2023|2023-12-06T11:25:00Z|2.6|TRUE|0.0097|0.8211|0.00199131513647643|2.97881117370533|5.5931|0.8991|0|0
25|Lemon Bay Aquatic Preserve|Water Temperature|All|Field|TRUE|12347|57|1954|2023|2023-12-06T11:26:00Z|26.6|TRUE|0.0997|0.0014|0.0130787037037037|24.745638896602|15.6131|0.1561|1|1
25|Lemon Bay Aquatic Preserve|Water Temperature|Bottom|Field|TRUE|2283|29|1995|2023|2023-12-06T11:26:00Z|26.6|TRUE|0.1637|0.0011|0.0452157738095238|25.6057624165958|8.075|0.7066|1|0
25|Lemon Bay Aquatic Preserve|Water Temperature|Surface|Field|TRUE|8735|57|1954|2023|2023-12-06T11:25:00Z|26.4|TRUE|0.0912|0.0036|0.012736842105263|24.846861484199|15.7958|0.1489|1|0
26|Lignumvitae Key Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|All|Lab|FALSE|173|8|2016|2023|2023-09-25T13:13:00Z|0.82|||NA||||||1
26|Lignumvitae Key Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|Bottom|Lab|FALSE|17|2|2020|2021|2021-05-06T12:09:00Z|0.569|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|Surface|Lab|FALSE|154|8|2016|2023|2023-09-25T13:13:00Z|0.82|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|All|All|TRUE|164|10|1998|2023|2023-09-25T13:13:00Z|0.7|TRUE|0.2809|0.0195|0.01684706331045|0.359322509920635|8.5462|0.6637|1|0
26|Lignumvitae Key Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|All|Lab|FALSE|157|9|2001|2023|2023-09-25T13:13:00Z|0.7|||NA||||||1
26|Lignumvitae Key Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Surface|All|TRUE|161|10|1998|2023|2023-09-25T13:13:00Z|0.7|TRUE|0.2911|0.0156|0.01684706331045|0.339365014880952|8.6017|0.6586|1|0
26|Lignumvitae Key Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Surface|Lab|FALSE|154|9|2001|2023|2023-09-25T13:13:00Z|0.7|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Dissolved Oxygen|All|Field|TRUE|215|10|1997|2022|2022-01-24T14:44:00Z|6.79|TRUE|0.1163|0.6158|0.01625|5.70591736694678|12.6905|0.314|0|1
26|Lignumvitae Key Aquatic Preserve|Dissolved Oxygen|Bottom|Field|FALSE|74|5|2001|2021|2021-05-06T12:57:00Z|7.52|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Dissolved Oxygen|Surface|Field|TRUE|125|10|1997|2022|2022-01-24T14:44:00Z|6.32|TRUE|0.1959|0.3847|0.0183333333333334|5.37994206773619|13.5866|0.2567|0|0
26|Lignumvitae Key Aquatic Preserve|Dissolved Oxygen Saturation|All|Field|FALSE|196|7|2016|2023|2023-05-22T15:06:00Z|100.2|||NA||||||1
26|Lignumvitae Key Aquatic Preserve|Dissolved Oxygen Saturation|Bottom|Field|FALSE|73|4|2016|2021|2021-05-06T12:57:00Z|102.4|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Dissolved Oxygen Saturation|Surface|Field|FALSE|121|7|2016|2023|2023-05-22T15:06:00Z|99.8|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|pH|All|Field|TRUE|265|11|1997|2023|2023-05-22T15:06:00Z|8.07|TRUE|-0.3258|0.0086|-0.00819444444444439|8.2186|7.1896|0.7835|-1|1
26|Lignumvitae Key Aquatic Preserve|pH|Bottom|Field|FALSE|74|5|2001|2021|2021-05-06T12:57:00Z|8.13|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|pH|Surface|Field|TRUE|172|11|1997|2023|2023-05-22T15:06:00Z|8.06|TRUE|-0.3593|0.0055|-0.00840909090909089|8.25603653846154|4.4487|0.9549|-1|0
26|Lignumvitae Key Aquatic Preserve|Salinity|All|All|TRUE|244|13|1997|2023|2023-05-22T15:06:00Z|36.23|TRUE|0.1891|0.0777|0.0425143115942026|35.72409375|13.1767|0.2819|0|1
26|Lignumvitae Key Aquatic Preserve|Salinity|All|Field|TRUE|244|13|1997|2023|2023-05-22T15:06:00Z|36.23|TRUE|0.1891|0.0777|0.0425143115942026|35.72409375|13.1767|0.2819|0|0
26|Lignumvitae Key Aquatic Preserve|Salinity|Bottom|All|FALSE|72|4|2001|2021|2021-05-06T12:57:00Z|36.3|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Salinity|Bottom|Field|FALSE|72|4|2001|2021|2021-05-06T12:57:00Z|36.3|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Salinity|Surface|All|TRUE|156|13|1997|2023|2023-05-22T15:06:00Z|36.29|TRUE|0.1939|0.0570|0.0429852538765581|35.84284375|15.1954|0.1737|0|0
26|Lignumvitae Key Aquatic Preserve|Salinity|Surface|Field|TRUE|156|13|1997|2023|2023-05-22T15:06:00Z|36.29|TRUE|0.1939|0.0570|0.0429852538765581|35.84284375|15.1954|0.1737|0|0
26|Lignumvitae Key Aquatic Preserve|Secchi Depth|Surface|Field|FALSE|38|6|1997|2017|2017-04-11T00:00:00Z|1.5|||NA||||||1
26|Lignumvitae Key Aquatic Preserve|Total Nitrogen|All|Lab|FALSE|178|9|2001|2023|2023-09-25T13:13:00Z|0.263|||NA||||||1
26|Lignumvitae Key Aquatic Preserve|Total Nitrogen|Bottom|Lab|FALSE|17|2|2020|2021|2021-05-06T12:09:00Z|0.179|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Total Nitrogen|Surface|Lab|FALSE|156|9|2001|2023|2023-09-25T13:13:00Z|0.26|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Total Phosphorus|All|Lab|FALSE|194|9|2001|2023|2023-09-25T13:13:00Z|0.011|||NA||||||1
26|Lignumvitae Key Aquatic Preserve|Total Phosphorus|Bottom|Lab|FALSE|17|2|2020|2021|2021-05-06T12:09:00Z|0.015|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Total Phosphorus|Surface|Lab|FALSE|172|9|2001|2023|2023-09-25T13:13:00Z|0.00915|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Total Suspended Solids|All|All|FALSE|9|2|2016|2017|2017-05-09T00:00:00Z|13|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Total Suspended Solids|All|Lab|FALSE|9|2|2016|2017|2017-05-09T00:00:00Z|13|||NA||||||1
26|Lignumvitae Key Aquatic Preserve|Total Suspended Solids|Surface|All|FALSE|9|2|2016|2017|2017-05-09T00:00:00Z|13|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Total Suspended Solids|Surface|Lab|FALSE|9|2|2016|2017|2017-05-09T00:00:00Z|13|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Turbidity|All|All|FALSE|129|7|2016|2023|2023-09-25T13:13:00Z|2.3|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Turbidity|All|Field|FALSE|29|4|2016|2021|2021-09-27T00:00:00Z|2.3|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Turbidity|All|Lab|FALSE|100|7|2016|2023|2023-09-25T13:13:00Z|2.3|||NA||||||1
26|Lignumvitae Key Aquatic Preserve|Turbidity|Surface|All|FALSE|127|7|2016|2023|2023-09-25T13:13:00Z|2.3|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Turbidity|Surface|Field|FALSE|29|4|2016|2021|2021-09-27T00:00:00Z|2.3|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Turbidity|Surface|Lab|FALSE|98|7|2016|2023|2023-09-25T13:13:00Z|2.3|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Water Temperature|All|Field|TRUE|275|13|1997|2023|2023-05-22T15:06:00Z|27.9|TRUE|0.1146|0.2006|0.0400000000000006|26.0479166666667|11.4975|0.4026|0|1
26|Lignumvitae Key Aquatic Preserve|Water Temperature|Bottom|Field|FALSE|74|5|2001|2021|2021-05-06T12:57:00Z|29.65|||NA||||||0
26|Lignumvitae Key Aquatic Preserve|Water Temperature|Surface|Field|TRUE|182|13|1997|2023|2023-05-22T15:06:00Z|27.7|TRUE|0.1108|0.2380|0.0400000000000003|26.4333333333333|9.6443|0.5626|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|All|Lab|TRUE|2780|20|2001|2023|2023-11-02T10:20:00Z|4.4|TRUE|-0.0351|0.5064|-0.017273799471942|5.76485219458904|13.3153|0.2732|0|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|Bottom|Lab|FALSE|8|1|2023|2023|2023-11-02T10:00:00Z|9.4|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|Surface|Lab|TRUE|2770|20|2001|2023|2023-11-02T10:20:00Z|4.4|TRUE|-0.0406|0.4395|-0.0252941176470588|5.91274386724387|12.3668|0.3367|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|All|All|TRUE|3805|27|1997|2023|2023-11-02T10:20:00Z|5.6|TRUE|0.042|0.3120|0.0276086666666667|7.24599193691299|12.5965|0.3205|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|All|Lab|TRUE|3805|27|1997|2023|2023-11-02T10:20:00Z|5.6|TRUE|0.042|0.3120|0.0276086666666667|7.24599193691299|12.5965|0.3205|0|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Bottom|All|FALSE|7|1|2023|2023|2023-11-02T10:00:00Z|13|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Bottom|Lab|FALSE|7|1|2023|2023|2023-11-02T10:00:00Z|13|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Surface|All|TRUE|3793|27|1997|2023|2023-11-02T10:20:00Z|5.6|TRUE|0.0328|0.3964|0.0227437641723357|7.36974752686827|12.6445|0.3172|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Chlorophyll a, Uncorrected for Pheophytin|Surface|Lab|TRUE|3793|27|1997|2023|2023-11-02T10:20:00Z|5.6|TRUE|0.0328|0.3964|0.0227437641723357|7.36974752686827|12.6445|0.3172|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Colored Dissolved Organic Matter|All|Lab|TRUE|607|23|2001|2023|2023-11-02T10:20:00Z|45|TRUE|0.3507|0.0000|1.13888888888889|15.4231036324786|14.5252|0.2053|1|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Colored Dissolved Organic Matter|Bottom|Lab|FALSE|6|1|2023|2023|2023-11-02T10:00:00Z|49.5|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Colored Dissolved Organic Matter|Surface|Lab|TRUE|601|23|2001|2023|2023-11-02T10:20:00Z|45|TRUE|0.3319|0.0001|1.08012218045113|15.4231036324786|15.0972|0.1781|1|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Dissolved Oxygen|All|Field|TRUE|8713|33|1991|2023|2023-11-02T10:20:00Z|5.66|TRUE|-0.2238|0.0000|-0.0217297297297298|5.93269266325726|9.7131|0.5564|-1|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Dissolved Oxygen|Bottom|Field|FALSE|89|12|1996|2023|2023-11-02T10:20:00Z|5.5|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Dissolved Oxygen|Surface|Field|TRUE|7718|33|1991|2023|2023-11-02T10:20:00Z|5.71|TRUE|-0.2527|0.0000|-0.0247102670918461|6.19175745337536|10.2294|0.5099|-1|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Dissolved Oxygen Saturation|All|Field|TRUE|7160|29|1995|2023|2023-11-02T10:20:00Z|77.2|TRUE|-0.1073|0.0118|-0.167409395109395|77.4967165020651|13.2561|0.2769|-1|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Dissolved Oxygen Saturation|Bottom|Field|FALSE|86|11|1996|2023|2023-11-02T10:20:00Z|70.5|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Dissolved Oxygen Saturation|Surface|Field|TRUE|6351|29|1995|2023|2023-11-02T10:20:00Z|78.1|TRUE|-0.1018|0.0146|-0.155138888888889|76.7744687393899|15.6219|0.1558|-1|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|pH|All|Field|TRUE|8413|33|1991|2023|2023-11-02T10:20:00Z|7.72|TRUE|-0.0063|0.6888|0.000402324879227034|7.71180153923256|11.7212|0.385|0|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|pH|Bottom|Field|FALSE|21|7|2011|2023|2023-11-02T10:20:00Z|7.4|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|pH|Surface|Field|TRUE|7488|33|1991|2023|2023-11-02T10:20:00Z|7.73|TRUE|0.0047|0.5469|0.000532777255639105|7.70184756647051|9.5303|0.5731|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Salinity|All|All|TRUE|7669|34|1972|2023|2023-11-02T10:20:00Z|25.1|TRUE|0.0543|0.1153|0.0526455026455028|18.8754893467519|15.6012|0.1566|0|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Salinity|All|Field|TRUE|7492|34|1972|2023|2023-11-02T10:20:00Z|25|TRUE|0.0592|0.0922|0.0535409035409035|18.8754893467519|14.8908|0.1876|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Salinity|All|Lab|FALSE|177|1|2007|2007|2007-10-30T00:00:00Z|27.79|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Salinity|Bottom|All|FALSE|84|9|1996|2023|2023-11-02T10:20:00Z|20.22|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Salinity|Bottom|Field|FALSE|84|9|1996|2023|2023-11-02T10:20:00Z|20.22|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Salinity|Surface|All|TRUE|6662|34|1972|2023|2023-11-02T10:20:00Z|25.06|TRUE|0.0767|0.0401|0.0672591914258582|17.7162467846895|16.5188|0.1229|1|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Salinity|Surface|Field|TRUE|6583|34|1972|2023|2023-11-02T10:20:00Z|25.1|TRUE|0.0819|0.0314|0.0694956427015249|17.8624659669163|14.8574|0.1891|1|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Salinity|Surface|Lab|FALSE|79|1|2007|2007|2007-10-30T00:00:00Z|20.48|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Secchi Depth|Surface|Field|TRUE|3795|30|1994|2023|2023-11-02T10:20:00Z|1.3|TRUE|0.0974|0.0050|0.00544423440453686|1.20623350506795|12.9545|0.2963|1|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Nitrogen|All|Lab|TRUE|3321|33|1991|2023|2023-11-02T10:20:00Z|0.696|TRUE|-0.2627|0.0000|-0.0167875819984744|0.875092439832153|29.768|0.0017|-1|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Nitrogen|Bottom|Lab|FALSE|8|1|2023|2023|2023-11-02T10:00:00Z|0.9435|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Nitrogen|Surface|Lab|TRUE|3300|33|1991|2023|2023-11-02T10:20:00Z|0.6955|TRUE|-0.2939|0.0000|-0.0180224181732246|1.04091376026605|28.6254|0.0026|-1|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Phosphorus|All|Lab|TRUE|4263|33|1991|2023|2023-11-02T10:20:00Z|0.042|TRUE|0.0623|0.2939|9.47368421052627e-05|0.0348457920815296|9.5542|0.5709|0|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Phosphorus|Bottom|Lab|FALSE|8|1|2023|2023|2023-11-02T10:00:00Z|0.081|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Phosphorus|Surface|Lab|TRUE|4241|33|1991|2023|2023-11-02T10:20:00Z|0.041|TRUE|0.0616|0.3440|9.34949404761899e-05|0.0359834341269841|10.4421|0.4911|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Suspended Solids|All|All|TRUE|3835|30|1994|2023|2023-11-02T10:20:00Z|4|TRUE|0.1077|0.0705|0.0276190476190476|2.91433799125711|15.1218|0.177|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Suspended Solids|All|Lab|TRUE|3751|30|1994|2023|2023-11-02T10:20:00Z|4|TRUE|0.1038|0.0895|0.0251540616246499|2.91433799125711|15.8594|0.1464|0|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Suspended Solids|Bottom|All|FALSE|8|1|2023|2023|2023-11-02T10:00:00Z|4|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Suspended Solids|Bottom|Lab|FALSE|8|1|2023|2023|2023-11-02T10:00:00Z|4|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Suspended Solids|Surface|All|TRUE|3822|30|1994|2023|2023-11-02T10:20:00Z|4|TRUE|0.1056|0.0754|0.0264739229024943|3.13716375898556|15.8265|0.1477|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Total Suspended Solids|Surface|Lab|TRUE|3738|30|1994|2023|2023-11-02T10:20:00Z|4|TRUE|0.1016|0.0955|0.0241835357624832|3.13716375898556|16.5178|0.123|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Turbidity|All|All|TRUE|4072|33|1991|2023|2023-11-02T10:20:00Z|2.67|TRUE|0.2828|0.0000|0.0423519813519814|1.99650129813534|10.3893|0.4957|1|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Turbidity|All|Field|TRUE|121|13|2004|2021|2021-12-13T00:00:00Z|2.9|TRUE|0.4203|0.0839|0.0975892857142857|0.497852941176471|3.1606|0.6752|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Turbidity|All|Lab|TRUE|3951|33|1991|2023|2023-11-02T10:20:00Z|2.64|TRUE|0.2933|0.0000|0.0432460317460317|1.99650129813534|10.5791|0.4792|1|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Turbidity|Bottom|All|FALSE|8|1|2023|2023|2023-11-02T10:00:00Z|3.7|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Turbidity|Bottom|Lab|FALSE|8|1|2023|2023|2023-11-02T10:00:00Z|3.7|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Turbidity|Surface|All|TRUE|4048|33|1991|2023|2023-11-02T10:20:00Z|2.66|TRUE|0.2837|0.0000|0.0420384015594542|2.00469276812369|10.383|0.4963|1|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Turbidity|Surface|Field|TRUE|121|13|2004|2021|2021-12-13T00:00:00Z|2.9|TRUE|0.4203|0.0839|0.0975892857142857|0.497852941176471|3.1606|0.6752|0|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Turbidity|Surface|Lab|TRUE|3927|33|1991|2023|2023-11-02T10:20:00Z|2.62|TRUE|0.2943|0.0000|0.0430555555555555|2.00469276812369|10.7613|0.4635|1|0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Water Temperature|All|Field|TRUE|6480|34|1972|2023|2023-11-02T10:20:00Z|25.6|TRUE|0.2249|0.0000|0.0486666666666665|24.3632406497012|13.3306|0.2723|1|1
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Water Temperature|Bottom|Field|FALSE|90|13|1996|2023|2023-11-02T10:20:00Z|24.45|||NA||||||0
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|Water Temperature|Surface|Field|TRUE|5472|34|1972|2023|2023-11-02T10:20:00Z|25.6|TRUE|0.1971|0.0000|0.0453571428571427|24.4377692751328|13.0791|0.2882|1|0
28|Matlacha Pass Aquatic Preserve|Chlorophyll a, Corrected for Pheophytin|All|Lab|TRUE|1099|22|2002|2023|2023-11-08T10:02:00Z|3.31|TRUE|-0.0315|0.4896|-0.0157142857142858|3.05200014880952|25.8565|0.0068|0|1
