AreaID,ManagedAreaName,ParameterName,RelativeDepth,ActivityType,SufficientData,N_Data,N_Years,EarliestYear,LatestYear,EarliestSampleDate,LastSampleDate,Median,Independent,tau,p,SenSlope,SenIntercept,ChiSquared,pChiSquared,ub,lb,Trend,Website,TrendIcon,TrendText
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Dissolved Oxygen,All,Field,TRUE,13210,35,1991,2025,1991-01-24T00:00:00Z,2025-12-09T10:15:00Z,5.59,TRUE,-0.26282,0,-0.02301,5.81215,6.7154,0.8216,-0.01697,-0.02895,-1,1,-1,Decreasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Dissolved Oxygen,Bottom,Field,TRUE,143,26,1996,2025,1996-09-26T08:45:00Z,2025-07-02T00:00:00Z,5.98,TRUE,-0.15266,0.56664,0.00846,6.01579,12.1883,0.3497,0.04732,-0.04431,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Dissolved Oxygen,Surface,Field,TRUE,10936,35,1991,2025,1991-01-24T00:00:00Z,2025-12-09T10:15:00Z,5.65,TRUE,-0.2966,0,-0.02522,5.89578,5.0372,0.9294,-0.01948,-0.03161,-1,0,-1,Decreasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Dissolved Oxygen Saturation,All,Field,TRUE,11226,31,1995,2025,1995-07-10T00:00:00Z,2025-12-09T10:15:00Z,76,TRUE,-0.15406,0.00012,-0.2105,77.67006,11.0918,0.4356,-0.10485,-0.30859,-1,1,-1,Decreasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Dissolved Oxygen Saturation,Bottom,Field,TRUE,113,18,1996,2025,1996-09-26T08:45:00Z,2025-07-02T00:00:00Z,75,TRUE,-0.075,0.28151,0.42857,74.36467,18.8339,0.0641,1.61427,-0.73685,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Dissolved Oxygen Saturation,Surface,Field,TRUE,9276,31,1995,2025,1995-07-10T00:00:00Z,2025-12-09T10:15:00Z,77.4,TRUE,-0.19371,0,-0.23846,78.39035,8.1088,0.7035,-0.14445,-0.35022,-1,0,-1,Decreasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Salinity,All,All,TRUE,12306,36,1972,2025,1972-11-18T00:00:00Z,2025-12-09T10:15:00Z,24.4,TRUE,-0.00982,0.79364,-0.00921,21.46318,11.6513,0.3904,0.04195,-0.06816,0,1,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Salinity,All,Field,TRUE,12130,36,1972,2025,1972-11-18T00:00:00Z,2025-12-09T10:15:00Z,24.3,TRUE,-0.00529,0.86855,-0.00498,21.41272,10.8803,0.4533,0.04464,-0.06541,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Salinity,All,Lab,FALSE,176,1,2007,2007,2007-03-19T11:40:00Z,2007-10-30T12:00:00Z,27.925,,,,,,,,,,,0,2,Insufficient data
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Salinity,Bottom,All,TRUE,138,25,1996,2025,1996-09-26T08:45:00Z,2025-07-02T00:00:00Z,28.2,TRUE,0.18462,0.68988,0.035,17.83307,5.4311,0.9085,0.34894,-0.12297,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Salinity,Bottom,Field,TRUE,138,25,1996,2025,1996-09-26T08:45:00Z,2025-07-02T00:00:00Z,28.2,TRUE,0.18462,0.68988,0.035,17.83307,5.4311,0.9085,0.34894,-0.12297,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Salinity,Surface,All,TRUE,10106,36,1972,2025,1972-11-18T00:00:00Z,2025-12-09T10:15:00Z,24.1,TRUE,-0.02781,0.33991,-0.02812,22.11161,13.5794,0.2571,0.03656,-0.08152,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Salinity,Surface,Field,TRUE,10028,36,1972,2025,1972-11-18T00:00:00Z,2025-12-09T10:15:00Z,24.2,TRUE,-0.02382,0.37425,-0.0255,21.85652,13.085,0.2878,0.04088,-0.07955,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Salinity,Surface,Lab,FALSE,78,1,2007,2007,2007-03-19T11:40:00Z,2007-10-30T12:00:00Z,20.92,,,,,,,,,,,0,2,Insufficient data
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Secchi Depth,All,Field,TRUE,5060,32,1994,2025,1994-03-21T00:00:00Z,2025-12-08T13:01:00Z,-1.2,TRUE,0.04201,0.82986,0.00045,-1.26426,18.3655,0.0735,0.00348,-0.00282,0,1,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Total Nitrogen,All,Lab,TRUE,4773,35,1991,2025,1991-07-11T00:00:00Z,2025-04-30T11:40:00Z,0.706,TRUE,-0.26762,0,-0.01638,0.89775,33.1001,0.0005,-0.01253,-0.02081,-1,1,-1,Decreasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Total Nitrogen,Bottom,Lab,FALSE,9,2,2008,2023,2008-03-11T00:00:00Z,2023-11-02T10:00:00Z,0.898,,,,,,,,,,,0,2,Insufficient data
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Total Nitrogen,Surface,Lab,TRUE,4747,35,1991,2025,1991-07-11T00:00:00Z,2025-04-30T11:40:00Z,0.706,TRUE,-0.29523,0,-0.01785,1.00774,31.4487,0.0009,-0.01361,-0.02195,-1,0,-1,Decreasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Total Phosphorus,All,Lab,TRUE,6757,35,1991,2025,1991-02-28T00:00:00Z,2025-12-08T13:01:00Z,0.042,TRUE,0.06964,0.21544,0.00009,0.03492,10.9389,0.4484,0.00025,-0.00005,0,1,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Total Phosphorus,Bottom,Lab,FALSE,8,1,2023,2023,2023-01-31T11:00:00Z,2023-11-02T10:00:00Z,0.081,,,,,,,,,,,0,2,Insufficient data
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Total Phosphorus,Surface,Lab,TRUE,6727,35,1991,2025,1991-02-28T00:00:00Z,2025-12-08T13:01:00Z,0.042,TRUE,0.07736,0.18108,0.0001,0.03182,13.1101,0.2862,0.00026,-0.00004,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Total Suspended Solids,All,Lab,TRUE,6264,32,1994,2025,1994-03-18T00:00:00Z,2025-12-08T13:01:00Z,4,TRUE,0.14544,0.00555,0.03434,3.0446,18.6508,0.0677,0.05869,0.01137,1,1,1,Increasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Total Suspended Solids,Bottom,Lab,FALSE,7,1,2023,2023,2023-01-31T11:00:00Z,2023-11-02T10:00:00Z,4,,,,,,,,,,,0,2,Insufficient data
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Total Suspended Solids,Surface,Lab,TRUE,6246,32,1994,2025,1994-03-18T00:00:00Z,2025-12-08T13:01:00Z,4,TRUE,0.14477,0.00586,0.03456,3.03512,18.6652,0.0674,0.05902,0.01246,1,0,1,Increasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Turbidity,All,All,TRUE,6659,35,1991,2025,1991-01-24T00:00:00Z,2025-12-08T13:01:00Z,2.7,TRUE,0.33695,0,0.04615,1.94073,9.4356,0.5818,0.05585,0.03554,1,0,1,Increasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Turbidity,All,Field,TRUE,27,11,2004,2018,2004-07-06T00:00:00Z,2018-07-10T00:00:00Z,2.07,TRUE,-0.19111,1,0.01667,3.14917,4.2353,0.2372,0.2337,-0.19375,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Turbidity,All,Lab,TRUE,6632,35,1991,2025,1991-01-24T00:00:00Z,2025-12-08T13:01:00Z,2.7,TRUE,0.3358,0,0.04586,1.93661,9.1911,0.6043,0.056,0.03548,1,1,1,Increasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Turbidity,Bottom,All,TRUE,30,11,2004,2023,2004-07-06T00:00:00Z,2023-11-02T10:00:00Z,2.33,TRUE,0.22222,0.38167,0.0654,2.07145,1.2788,0.7342,0.26187,-0.20589,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Turbidity,Bottom,Field,TRUE,22,10,2004,2018,2004-07-06T00:00:00Z,2018-07-10T00:00:00Z,2.085,TRUE,-0.15385,1,0.01667,3.45562,2.2221,0.5276,0.24642,-0.39398,0,0,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Turbidity,Bottom,Lab,FALSE,8,1,2023,2023,2023-01-31T11:00:00Z,2023-11-02T10:00:00Z,3.7,,,,,,,,,,,0,2,Insufficient data
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Turbidity,Surface,All,TRUE,6601,35,1991,2025,1991-01-24T00:00:00Z,2025-12-08T13:01:00Z,2.7,TRUE,0.34458,0,0.04667,1.8239,9.3221,0.5922,0.05678,0.03622,1,0,1,Increasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Turbidity,Surface,Field,FALSE,5,3,2007,2011,2007-05-07T13:30:00Z,2011-02-18T00:00:00Z,1.65,,,,,,,,,,,0,2,Insufficient data
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Turbidity,Surface,Lab,TRUE,6596,35,1991,2025,1991-01-24T00:00:00Z,2025-12-08T13:01:00Z,2.7,TRUE,0.34437,0,0.04653,1.8239,9.2618,0.5977,0.05678,0.03622,1,0,1,Increasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Water Temperature,All,Field,TRUE,10905,36,1972,2025,1972-11-18T00:00:00Z,2025-07-02T00:00:00Z,25.6,TRUE,0.15429,0.00011,0.03314,25.08312,16.7924,0.1142,0.04922,0.0168,1,1,1,Increasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Water Temperature,Bottom,Field,TRUE,144,26,1996,2025,1996-09-26T08:45:00Z,2025-07-02T00:00:00Z,25.0975,TRUE,0.34476,0.00047,0.11,24.5921,,,0.19574,0.05024,1,0,1,Increasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,Water Temperature,Surface,Field,TRUE,8622,36,1972,2025,1972-11-18T00:00:00Z,2025-04-30T11:40:00Z,25.7,TRUE,0.14335,0.00037,0.0321,25.13213,16.0494,0.1393,0.05039,0.01501,1,0,1,Increasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,pH,All,Field,TRUE,12916,35,1991,2025,1991-01-24T00:00:00Z,2025-12-09T10:15:00Z,7.7,TRUE,-0.06325,0.26762,-0.00098,7.72989,6.5228,0.8363,0.00076,-0.0026,0,1,0,No detectable trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,pH,Bottom,Field,TRUE,71,21,2004,2025,2004-07-06T00:00:00Z,2025-07-02T00:00:00Z,7.9,TRUE,-0.23538,0.0135,-0.01111,8.00132,8.6637,0.1934,-0.00233,-0.02232,-1,0,-1,Decreasing trend
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,pH,Surface,Field,TRUE,10725,35,1991,2025,1991-01-24T00:00:00Z,2025-12-09T10:15:00Z,7.7,TRUE,-0.05151,0.34992,-0.00079,7.70402,4.6112,0.9485,0.00071,-0.00261,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",All,Lab,TRUE,2014,24,2002,2025,2002-03-20T00:00:00Z,2025-12-10T12:23:00Z,3.4,TRUE,-0.00686,0.9094,-0.00168,4.15204,28.5651,0.0027,0.0375,-0.04886,0,1,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Bottom,Lab,TRUE,319,13,2007,2025,2007-11-27T10:10:00Z,2025-12-10T12:23:00Z,3,TRUE,0.20453,0.00233,0.11905,2.7586,23.0827,0.0172,0.18649,0.03708,1,0,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Surface,Lab,TRUE,1691,24,2002,2025,2002-03-20T00:00:00Z,2025-10-01T09:01:00Z,3.4,TRUE,-0.18648,0.00003,-0.09152,4.32398,21.2604,0.0308,-0.04398,-0.13556,-1,0,-1,Decreasing trend
28,Matlacha Pass Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",All,Lab,TRUE,576,20,1998,2025,1998-08-03T00:00:00Z,2025-12-10T12:23:00Z,4.935,TRUE,0.20061,0.00013,0.07821,3.82089,13.4102,0.2674,0.13579,0.03578,1,1,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Bottom,Lab,FALSE,149,6,2019,2025,2019-10-07T07:30:00Z,2025-12-10T12:23:00Z,7.7,,,,,,,,,,,0,2,Insufficient data
28,Matlacha Pass Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Surface,Lab,TRUE,425,20,1998,2025,1998-08-03T00:00:00Z,2025-08-04T07:51:00Z,4.5,TRUE,0.01726,0.74835,0.00372,5.17232,14.3439,0.2145,0.04333,-0.03632,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Colored Dissolved Organic Matter,All,Lab,FALSE,547,9,2017,2025,2017-01-24T10:00:00Z,2025-12-01T07:46:00Z,24.4,,,,,,,,,,,1,2,Insufficient data
28,Matlacha Pass Aquatic Preserve,Colored Dissolved Organic Matter,Bottom,Lab,FALSE,103,6,2017,2025,2017-01-24T10:05:00Z,2025-12-01T07:46:00Z,30,,,,,,,,,,,0,2,Insufficient data
28,Matlacha Pass Aquatic Preserve,Colored Dissolved Organic Matter,Surface,Lab,FALSE,442,9,2017,2025,2017-01-24T10:00:00Z,2025-11-06T08:51:00Z,21.2,,,,,,,,,,,0,2,Insufficient data
28,Matlacha Pass Aquatic Preserve,Dissolved Oxygen,All,Field,TRUE,11886,36,1989,2025,1989-05-22T00:00:00Z,2025-12-10T12:23:00Z,6.59,TRUE,-0.04251,0.24112,-0.0052,6.67656,21.3104,0.0303,0.00353,-0.0141,0,1,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Dissolved Oxygen,Bottom,Field,TRUE,1485,31,1995,2025,1995-01-12T10:03:00Z,2025-12-10T12:23:00Z,6.4,TRUE,0.01393,0.77509,0.00182,6.22397,29.3678,0.002,0.01667,-0.01329,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Dissolved Oxygen,Surface,Field,TRUE,9261,35,1990,2025,1990-04-02T00:00:00Z,2025-11-06T08:51:00Z,6.6,TRUE,-0.04363,0.22299,-0.00565,6.70715,17.7403,0.0878,0.0037,-0.01493,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Dissolved Oxygen Saturation,All,Field,TRUE,1464,15,2007,2025,2007-11-27T10:10:00Z,2025-12-10T12:23:00Z,89.80714,TRUE,0.04683,0.45322,0.08125,86.25973,10.0936,0.522,0.41611,-0.22157,0,1,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Dissolved Oxygen Saturation,Bottom,Field,TRUE,840,15,2007,2025,2007-11-27T10:10:00Z,2025-12-10T12:23:00Z,88.2,TRUE,0.01759,0.84267,0.02596,86.53281,13.2593,0.2767,0.35218,-0.26241,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Dissolved Oxygen Saturation,Surface,Field,TRUE,573,12,2008,2025,2008-12-16T00:00:00Z,2025-11-06T08:51:00Z,91.8,TRUE,0.08827,0.19894,0.38667,88.66185,9.6748,0.5599,1.00803,-0.33253,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Salinity,All,All,TRUE,11207,43,1954,2025,1954-04-02T00:00:00Z,2025-12-10T12:23:00Z,25.9,TRUE,-0.04336,0.20716,-0.03095,28.50998,3.3794,0.9847,0.01869,-0.07611,0,1,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Salinity,All,Field,TRUE,11207,43,1954,2025,1954-04-02T00:00:00Z,2025-12-10T12:23:00Z,25.9,TRUE,-0.04336,0.20716,-0.03095,28.50998,3.3794,0.9847,0.01869,-0.07611,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Salinity,Bottom,All,TRUE,1531,31,1995,2025,1995-01-12T10:03:00Z,2025-12-10T12:23:00Z,24.5,TRUE,-0.05778,0.20902,-0.04825,26.11751,4.1564,0.9651,0.02506,-0.10592,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Salinity,Bottom,Field,TRUE,1531,31,1995,2025,1995-01-12T10:03:00Z,2025-12-10T12:23:00Z,24.5,TRUE,-0.05778,0.20902,-0.04825,26.11751,4.1564,0.9651,0.02506,-0.10592,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Salinity,Surface,All,TRUE,8528,42,1954,2025,1954-04-02T00:00:00Z,2025-10-28T09:46:00Z,26,TRUE,-0.03841,0.27059,-0.03135,28.35071,3.4418,0.9835,0.02222,-0.07312,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Salinity,Surface,Field,TRUE,8528,42,1954,2025,1954-04-02T00:00:00Z,2025-10-28T09:46:00Z,26,TRUE,-0.03841,0.27059,-0.03135,28.35071,3.4418,0.9835,0.02222,-0.07312,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Secchi Depth,All,Field,TRUE,6894,32,1994,2025,1994-09-26T00:00:00Z,2025-12-10T12:23:00Z,-1,TRUE,-0.03717,0.31832,-0.00159,-1.10419,6.583,0.8318,0.00158,-0.00489,0,1,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Total Nitrogen,All,Lab,TRUE,2139,30,1996,2025,1996-07-10T10:00:00Z,2025-12-10T12:23:00Z,0.71,TRUE,0.15746,0.00005,0.00513,0.63563,9.5349,0.5726,0.00757,0.00283,1,1,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,Total Nitrogen,Bottom,Lab,TRUE,216,10,2007,2025,2007-11-27T10:10:00Z,2025-12-10T12:23:00Z,0.6755,TRUE,-0.03655,0.79849,-0.00072,0.64279,21.8159,0.0258,0.00433,-0.00615,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Total Nitrogen,Surface,Lab,TRUE,1919,30,1996,2025,1996-07-10T10:00:00Z,2025-11-06T08:51:00Z,0.718,TRUE,0.20571,0,0.00726,0.61198,10.1275,0.519,0.00977,0.00452,1,0,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,Total Phosphorus,All,Lab,TRUE,2618,30,1996,2025,1996-07-10T10:00:00Z,2025-12-10T12:23:00Z,0.059,TRUE,-0.03847,0.37026,-0.0002,0.06248,30.3547,0.0014,0.0002,-0.00059,0,1,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Total Phosphorus,Bottom,Lab,TRUE,528,13,2007,2025,2007-11-27T10:10:00Z,2025-12-10T12:23:00Z,0.07,TRUE,0.21751,0.00106,0.00125,0.04892,7.0373,0.7961,0.00226,0.00037,1,0,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,Total Phosphorus,Surface,Lab,TRUE,2086,30,1996,2025,1996-07-10T10:00:00Z,2025-11-06T08:51:00Z,0.057,TRUE,-0.10187,0.01136,-0.00048,0.06198,37.1712,0.0001,-0.00012,-0.00083,-1,0,-1,Decreasing trend
28,Matlacha Pass Aquatic Preserve,Total Suspended Solids,All,Lab,TRUE,1920,24,2002,2025,2002-03-20T00:00:00Z,2025-11-06T08:51:00Z,10,TRUE,0.14162,0.00116,0.27083,7.97765,7.0898,0.7918,0.45977,0.09853,1,1,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,Total Suspended Solids,Bottom,Lab,FALSE,301,9,2017,2025,2017-01-24T10:05:00Z,2025-10-28T12:05:00Z,27,,,,,,,,,,,0,2,Insufficient data
28,Matlacha Pass Aquatic Preserve,Total Suspended Solids,Surface,Lab,TRUE,1605,24,2002,2025,2002-03-20T00:00:00Z,2025-11-06T08:51:00Z,8.75,TRUE,0.00784,0.86618,0.01496,10.17734,11.3463,0.4147,0.13802,-0.10765,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Turbidity,All,All,TRUE,4278,31,1995,2025,1995-01-12T09:02:00Z,2025-12-01T07:46:00Z,1.6,TRUE,0.03949,0.32656,0.00534,1.68434,23.8654,0.0133,0.01731,-0.00601,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Turbidity,All,Field,TRUE,721,28,1996,2025,1996-07-10T10:00:00Z,2025-08-21T11:23:00Z,1.37,TRUE,0.16121,0.00136,0.0232,1.06543,6.6683,0.8253,0.04147,0.0091,1,0,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,Turbidity,All,Lab,TRUE,3557,31,1995,2025,1995-01-12T09:02:00Z,2025-12-01T07:46:00Z,1.7,TRUE,-0.02157,0.48732,-0.00409,1.81082,16.011,0.1407,0.0084,-0.01555,0,1,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Turbidity,Bottom,All,FALSE,242,9,2017,2025,2017-01-24T10:05:00Z,2025-12-01T07:46:00Z,2.38,,,,,,,,,,,0,2,Insufficient data
28,Matlacha Pass Aquatic Preserve,Turbidity,Bottom,Field,FALSE,2,2,2023,2025,2023-01-24T10:20:00Z,2025-08-21T11:23:00Z,1.79,,,,,,,,,,,0,2,Insufficient data
28,Matlacha Pass Aquatic Preserve,Turbidity,Bottom,Lab,FALSE,240,9,2017,2025,2017-01-24T10:05:00Z,2025-12-01T07:46:00Z,2.385,,,,,,,,,,,0,2,Insufficient data
28,Matlacha Pass Aquatic Preserve,Turbidity,Surface,All,TRUE,4010,31,1995,2025,1995-01-12T09:02:00Z,2025-11-06T08:51:00Z,1.6,TRUE,0.00873,0.88238,0.00082,1.74687,28.6683,0.0026,0.0123,-0.01081,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Turbidity,Surface,Field,TRUE,707,28,1996,2025,1996-07-10T10:00:00Z,2025-05-23T14:58:00Z,1.36,TRUE,0.15216,0.0025,0.02243,1.10345,7.1301,0.7885,0.04063,0.0073,1,0,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,Turbidity,Surface,Lab,TRUE,3303,31,1995,2025,1995-01-12T09:02:00Z,2025-11-06T08:51:00Z,1.65,TRUE,-0.05628,0.10014,-0.00969,1.91734,20.3918,0.0402,0.0025,-0.021,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Water Temperature,All,Field,TRUE,12120,42,1954,2025,1954-04-02T00:00:00Z,2025-12-10T12:23:00Z,26.2,TRUE,0.08964,0.00934,0.01795,24.77531,10.3621,0.4981,0.03146,0.00383,1,1,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,Water Temperature,Bottom,Field,TRUE,1564,31,1995,2025,1995-01-12T10:03:00Z,2025-12-10T12:23:00Z,26.4,TRUE,0.06477,0.11136,0.0177,26.43209,18.2359,0.0763,0.0418,-0.00596,0,0,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,Water Temperature,Surface,Field,TRUE,9409,41,1954,2025,1954-04-02T00:00:00Z,2025-11-06T08:51:00Z,26.15,TRUE,0.11321,0.00104,0.02364,23.87527,10.7272,0.4664,0.03887,0.00924,1,0,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,pH,All,Field,TRUE,11229,36,1989,2025,1989-05-22T00:00:00Z,2025-12-10T12:23:00Z,7.93,TRUE,0.01773,0.55929,0.00054,7.95972,48.9561,0,0.0022,-0.00111,0,1,0,No detectable trend
28,Matlacha Pass Aquatic Preserve,pH,Bottom,Field,TRUE,990,18,2001,2025,2001-07-02T00:00:00Z,2025-12-10T12:23:00Z,7.88,TRUE,0.19194,0.00081,0.00933,7.68627,22.317,0.022,0.01536,0.00376,1,0,1,Increasing trend
28,Matlacha Pass Aquatic Preserve,pH,Surface,Field,TRUE,9103,35,1990,2025,1990-10-24T00:00:00Z,2025-11-06T08:51:00Z,7.95,TRUE,0.02598,0.4422,0.00077,7.96141,40.7027,0,0.00239,-0.001,0,0,0,No detectable trend
29,Mosquito Lagoon Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",All,Lab,FALSE,119,8,2013,2025,2013-04-03T14:28:00Z,2025-08-06T12:34:00Z,4.9128,,,,,,,,,,,1,2,Insufficient data
29,Mosquito Lagoon Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Bottom,Lab,FALSE,81,6,2020,2025,2020-05-06T11:32:00Z,2025-08-06T12:34:00Z,4.6458,,,,,,,,,,,0,2,Insufficient data
29,Mosquito Lagoon Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Surface,Lab,FALSE,38,8,2013,2025,2013-04-03T14:28:00Z,2025-04-30T12:20:00Z,4.9662,,,,,,,,,,,0,2,Insufficient data
29,Mosquito Lagoon Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",All,Lab,FALSE,124,9,2006,2025,2006-07-13T00:00:00Z,2025-08-06T12:34:00Z,5.8616,,,,,,,,,,,1,2,Insufficient data
29,Mosquito Lagoon Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Bottom,Lab,FALSE,83,6,2020,2025,2020-05-06T11:32:00Z,2025-08-06T12:34:00Z,5.84917,,,,,,,,,,,0,2,Insufficient data
29,Mosquito Lagoon Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Surface,Lab,FALSE,41,9,2006,2025,2006-07-13T00:00:00Z,2025-04-30T12:20:00Z,5.87404,,,,,,,,,,,0,2,Insufficient data
29,Mosquito Lagoon Aquatic Preserve,Colored Dissolved Organic Matter,All,Lab,FALSE,121,6,2020,2025,2020-05-06T11:32:00Z,2025-08-06T12:34:00Z,11.73611,,,,,,,,,,,1,2,Insufficient data
29,Mosquito Lagoon Aquatic Preserve,Colored Dissolved Organic Matter,Bottom,Lab,FALSE,85,6,2020,2025,2020-05-06T11:32:00Z,2025-08-06T12:34:00Z,11.7198,,,,,,,,,,,0,2,Insufficient data
29,Mosquito Lagoon Aquatic Preserve,Colored Dissolved Organic Matter,Surface,Lab,FALSE,36,6,2020,2025,2020-06-29T11:57:00Z,2025-04-30T12:20:00Z,12.37418,,,,,,,,,,,0,2,Insufficient data
29,Mosquito Lagoon Aquatic Preserve,Dissolved Oxygen,All,Field,TRUE,4804,31,1995,2025,1995-01-05T08:25:00Z,2025-08-06T12:34:00Z,5.4,TRUE,0.00716,0.86903,0.00132,5.40124,4.8166,0.9397,0.01555,-0.01296,0,1,0,No detectable trend
29,Mosquito Lagoon Aquatic Preserve,Dissolved Oxygen,Bottom,Field,TRUE,1340,31,1995,2025,1995-01-05T08:25:00Z,2025-08-06T12:34:00Z,5.48,TRUE,0.11293,0.00412,0.02354,4.94256,11.1216,0.4331,0.04013,0.00891,1,0,1,Increasing trend
29,Mosquito Lagoon Aquatic Preserve,Dissolved Oxygen,Surface,Field,TRUE,3460,31,1995,2025,1995-01-05T08:25:00Z,2025-04-30T12:20:00Z,5.365,TRUE,-0.105,0.01482,-0.0201,5.67975,9.8375,0.5451,-0.00467,-0.03516,-1,0,-1,Decreasing trend
29,Mosquito Lagoon Aquatic Preserve,Dissolved Oxygen Saturation,All,Field,TRUE,499,18,2006,2025,2006-04-03T17:30:00Z,2025-08-06T12:34:00Z,86.6,TRUE,-0.17844,0.00294,-0.76429,97.10367,4.5532,0.9509,-0.25692,-1.10011,-1,1,-1,Decreasing trend
