AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|SampleDate|ParameterName|Year|Month|SpeciesRichness
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3445760|2007-08-30T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3445763|2007-08-30T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3446766|2007-07-27T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3446769|2007-07-27T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3448576|2007-09-12T00:00:00Z|Species Richness|2007|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3449587|2007-09-12T00:00:00Z|Species Richness|2007|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3450369|2006-09-20T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3450370|2006-09-20T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3451226|2006-08-01T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3452019|2006-08-03T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3452443|2006-08-15T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3452904|2006-08-10T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3453361|2006-08-10T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3453777|2006-08-16T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3453779|2006-08-16T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3454683|2006-08-03T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3455585|2006-08-03T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3455586|2006-08-03T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3456487|2006-08-03T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3456488|2006-08-03T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3457143|2006-07-12T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3457144|2006-07-12T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3458233|2007-07-19T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3458234|2007-07-19T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3462760|2006-08-10T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3463208|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3463636|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3464071|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3464543|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3464963|2006-08-04T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3465569|2007-06-26T00:00:00Z|Species Richness|2007|6|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3465571|2007-06-26T00:00:00Z|Species Richness|2007|6|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3466939|2007-07-31T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3466942|2007-07-31T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3467829|2007-07-31T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3467830|2007-07-31T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3468915|2006-08-03T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3468917|2006-08-03T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3469763|2006-09-06T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3469764|2006-09-06T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3470676|2006-09-06T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3470683|2006-09-06T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3471297|2007-07-06T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3471298|2007-07-06T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3472077|2006-09-13T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3472495|2006-08-15T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3472496|2006-08-15T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3473275|2006-07-11T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3474437|2006-08-16T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3474872|2006-08-17T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3475667|2006-08-18T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3476124|2006-08-05T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3476831|2008-08-05T00:00:00Z|Species Richness|2008|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3476835|2008-08-05T00:00:00Z|Species Richness|2008|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3477735|2008-08-06T00:00:00Z|Species Richness|2008|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3478013|2008-08-25T00:00:00Z|Species Richness|2008|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3478014|2008-08-25T00:00:00Z|Species Richness|2008|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3478428|2008-08-12T00:00:00Z|Species Richness|2008|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3478429|2008-08-12T00:00:00Z|Species Richness|2008|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3478659|2007-07-31T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3478661|2007-07-31T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3479538|2007-08-24T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3479543|2007-08-24T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3482706|2006-09-07T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3482710|2006-09-07T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3483478|2006-08-10T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3483848|2006-08-10T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3483850|2006-08-10T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3484728|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3484730|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3485450|2006-08-05T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3486227|2006-08-05T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3486999|2006-08-05T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3488135|2007-09-06T00:00:00Z|Species Richness|2007|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3488139|2007-09-06T00:00:00Z|Species Richness|2007|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3489536|2007-08-24T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3489537|2007-08-24T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3490401|2006-08-15T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3491421|2006-08-15T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3491422|2006-08-15T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3492294|2006-08-15T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3492295|2006-08-15T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3493318|2007-07-19T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3494329|2007-07-19T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3496108|2007-07-06T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3497087|2006-08-05T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3497852|2006-08-05T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3498599|2006-08-05T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3499358|2006-08-04T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3499638|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3499639|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|35|1999-07-06T00:00:00Z|Species Richness|1999|7|263
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3500479|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3502132|2007-07-06T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3502134|2007-07-06T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3503243|2007-09-05T00:00:00Z|Species Richness|2007|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3503246|2007-09-05T00:00:00Z|Species Richness|2007|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3504151|2007-08-02T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3504155|2007-08-02T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3507340|2006-08-15T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3507341|2006-08-15T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3508834|2006-08-04T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3509298|2006-08-04T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3509768|2006-08-04T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3510242|2006-08-04T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3510737|2006-08-03T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3512995|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3513839|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3513840|2006-08-11T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3514687|2006-07-12T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3514697|2006-07-12T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3517581|2007-08-30T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3517582|2007-08-30T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3518828|2007-06-26T00:00:00Z|Species Richness|2007|6|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3518831|2007-06-26T00:00:00Z|Species Richness|2007|6|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3520513|2006-08-03T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3520954|2006-08-02T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3521725|2006-08-02T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3522486|2006-08-02T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3524142|2007-07-12T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3524143|2007-07-12T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3524997|2007-07-19T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3525185|2007-08-24T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3526174|2007-07-31T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3527437|2006-07-18T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3527439|2006-07-18T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3527814|2006-09-20T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3527815|2006-09-20T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3528693|2006-09-20T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3528694|2006-09-20T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3529544|2006-09-19T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3529545|2006-09-19T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3530868|2006-07-18T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3530869|2006-07-18T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3531758|2006-07-18T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3531759|2006-07-18T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3532613|2006-08-02T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3533429|2006-08-02T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3534233|2006-08-02T00:00:00Z|Species Richness|2006|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3537317|2007-08-01T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3538776|2007-07-20T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3539190|2007-07-20T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3539606|2007-07-20T00:00:00Z|Species Richness|2007|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3540066|2007-09-11T00:00:00Z|Species Richness|2007|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3540067|2007-09-11T00:00:00Z|Species Richness|2007|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3540392|2007-08-29T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3540393|2007-08-29T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3541297|2007-08-29T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3541298|2007-08-29T00:00:00Z|Species Richness|2007|8|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3541506|2006-09-13T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3541507|2006-09-13T00:00:00Z|Species Richness|2006|9|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3542372|2006-07-12T00:00:00Z|Species Richness|2006|7|281
15|Florida Keys National Marine Sanctuary|915|NPS South Florida/Caribbean Inventory and Monitoring Network: Coral Reef Monitoring|3542373|2006-07-12T00:00:00Z|Species Richness|2006|7|281
