AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|MonitoringID|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|LastSampleDate|Median|SufficientData|Independent|tau|p|SennSlope|SennIntercept|ChiSquared|pChiSquared|Trend|Website
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255532081314300|Salinity|14|surface|902|3|2009|2011|2011-10-05T00:00:00Z|31|FALSE|||NA||||||1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255532081314300|Water Temperature|12|surface|906|3|2009|2011|2011-10-05T00:00:00Z|29.3|FALSE|||NA||||||1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|Salinity|9|surface|5987|17|2007|2024|2024-03-19T00:00:00Z|33|TRUE|TRUE|-0.0261|0.6385|-0.0296535244922341|35.0315603531959|8.4654|0.6711|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255534081324000|Water Temperature|11|surface|6351|17|2007|2024|2024-03-19T00:00:00Z|28.7|TRUE|TRUE|0.1566|0.0044|0.0376867816091955|27.8004435483871|7.124|0.789|1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255654081350200|Salinity|7|surface|5992|17|2007|2024|2024-03-19T00:00:00Z|34|TRUE|TRUE|-0.039|0.4902|-0.029032258064516|35.1225739985821|9.1204|0.6108|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255654081350200|Water Temperature|8|surface|6204|17|2007|2024|2024-03-19T00:00:00Z|28|TRUE|TRUE|0.1867|0.0007|0.0568548387096772|27.3010663082437|9.2882|0.5953|1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255732081363700|Salinity|11|surface|1434|5|2011|2015|2015-10-21T00:00:00Z|34|TRUE|TRUE|0.25|0.0955|0.524193548387098|32.1520609318996|10.2692|0.5063|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|7|National Water Information System|255732081363700|Water Temperature|9|surface|1435|5|2011|2015|2015-10-21T00:00:00Z|28.4|TRUE|TRUE|0.2361|0.1149|0.230645161290322|27.2975044802867|7.0645|0.7938|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|Dissolved Oxygen|6|bottom|533434|21|2002|2024|2024-01-17T09:00:00Z|5.4|TRUE|TRUE|-0.061|0.2007|-0.00772332506203475|5.24514126187419|13.7234|0.2487|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|Dissolved Oxygen Saturation|5|bottom|537719|21|2002|2024|2024-01-17T09:00:00Z|78.6|TRUE|TRUE|-0.002|0.9514|-0.0129413354408244|78.1350329898235|13.3462|0.2713|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|pH|5|bottom|600183|23|2002|2024|2024-01-17T09:00:00Z|7.8|TRUE|TRUE|0.0535|0.2322|0.00106078961212219|7.82921034786311|14.627|0.2002|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|Salinity|5|bottom|632702|23|2002|2024|2024-01-17T09:00:00Z|29.9|TRUE|TRUE|0.024|0.6004|0.0212171089861393|31.6373274901321|6.8237|0.8132|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|Turbidity|6|bottom|612433|23|2002|2024|2024-01-17T09:00:00Z|7|TRUE|TRUE|-0.4019|0.0000|-0.265809843719878|11.7997782698462|10.1303|0.5187|-1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfbwq|Water Temperature|5|bottom|648515|23|2002|2024|2024-01-17T09:00:00Z|27|TRUE|TRUE|0.2278|0.0000|0.0441616618617405|26.1084074326088|5.379|0.9114|1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|Dissolved Oxygen|5|bottom|568567|20|2002|2024|2024-01-17T09:30:00Z|5.1|TRUE|TRUE|-0.3134|0.0000|-0.0268890672284802|5.29239214731531|7.7285|0.7374|-1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|Dissolved Oxygen Saturation|6|bottom|568826|20|2002|2024|2024-01-17T09:30:00Z|72.5|TRUE|TRUE|-0.2238|0.0000|-0.213713427146491|77.5446645385305|9.3021|0.594|-1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|pH|6|bottom|623866|23|2002|2024|2024-01-17T09:30:00Z|7.7|TRUE|TRUE|-0.0021|0.9803|-4.16197993677789e-05|7.71512178146678|18.8823|0.0632|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|Salinity|6|bottom|649121|23|2002|2024|2024-01-17T09:30:00Z|26.3|TRUE|TRUE|-0.0162|0.7188|-0.0190856908044807|28.7930168897895|8.9425|0.6272|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|Turbidity|5|bottom|589837|23|2002|2024|2024-01-17T09:30:00Z|6|TRUE|TRUE|-0.1683|0.0002|-0.0733583199915163|8.36657666491339|6.7185|0.8214|-1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|Water Temperature|6|bottom|659552|23|2002|2024|2024-01-17T09:30:00Z|26.9|TRUE|TRUE|0.2756|0.0000|0.0722691993464053|26.0274496716922|3.5684|0.9809|1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen|4|bottom|587313|22|2000|2024|2024-01-17T10:15:00Z|4.4|TRUE|TRUE|-0.2213|0.0000|-0.0194112517572915|4.86268583551607|19.9079|0.0466|-1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|4|bottom|593607|22|2000|2024|2024-01-17T10:15:00Z|65.4|TRUE|TRUE|-0.1926|0.0000|-0.236668498284908|73.9825516441878|18.5399|0.0699|-1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|pH|4|bottom|657568|25|2000|2024|2024-01-17T10:15:00Z|7.7|TRUE|TRUE|-0.066|0.1270|-0.00148186308304069|7.69842342297633|8.2436|0.6913|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Salinity|4|bottom|668919|25|2000|2024|2024-01-17T10:15:00Z|33.4|TRUE|TRUE|-0.0817|0.0556|-0.0571236559139786|34.8987014052318|12.5693|0.3224|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Turbidity|4|bottom|645856|25|2000|2024|2024-01-17T10:15:00Z|10|TRUE|TRUE|-0.1961|0.0000|-0.119973857128379|12.9177532800486|10.9129|0.4506|-1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Water Temperature|3|bottom|692233|25|2000|2024|2024-01-17T10:15:00Z|26.8|TRUE|TRUE|0.2506|0.0000|0.0464018334606571|25.9059897058182|5.3061|0.9154|1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Dissolved Oxygen|3|bottom|265255|9|2016|2024|2024-01-17T08:15:00Z|5|TRUE|TRUE|-0.1361|0.1209|-0.0226902675871813|5.13750385309538|5.0929|0.9266|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Dissolved Oxygen Saturation|3|bottom|266877|9|2016|2024|2024-01-17T08:15:00Z|72.8|TRUE|TRUE|-0.0875|0.2956|-0.2261626375226|76.8320141194674|8.2709|0.6888|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|pH|3|bottom|258730|9|2016|2024|2024-01-17T08:15:00Z|7.8|TRUE|TRUE|0.2576|0.0035|0.0105950258689422|7.78072546115344|5.7876|0.8872|1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Salinity|3|bottom|265563|9|2016|2024|2024-01-17T08:15:00Z|30.5|TRUE|TRUE|0.1546|0.0900|0.36071477182475|30.351870370712|14.1483|0.2249|0|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Turbidity|3|bottom|261955|9|2016|2024|2024-01-17T08:15:00Z|10|TRUE|TRUE|-0.3975|0.0000|-0.618317625478121|13.6436120145899|5.1262|0.9249|-1|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Water Temperature|4|bottom|268436|9|2016|2024|2024-01-17T08:15:00Z|27.4|TRUE|TRUE|0.112|0.2068|0.0607461760838879|27.0006271250092|8.6427|0.6548|0|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Dissolved Oxygen|8|bottom|478415|19|2004|2022|2022-08-30T08:00:00Z|5.6|TRUE|TRUE|0.2196|0.0000|0.0386954898446834|5.09574508389626|20.9159|0.0343|1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Dissolved Oxygen Saturation|8|bottom|480233|19|2004|2022|2022-08-30T08:00:00Z|81.6|TRUE|TRUE|0.3057|0.0000|0.681591107113077|75.4973733802023|13.4272|0.2663|1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|pH|8|bottom|562188|19|2004|2022|2022-10-11T12:30:00Z|7.9|TRUE|TRUE|-0.0841|0.1157|-0.00194707339019689|7.98522311690945|27.3963|0.004|0|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Salinity|16|bottom|567163|19|2004|2022|2022-10-11T12:30:00Z|30.7|TRUE|TRUE|-0.1318|0.0110|-0.0980026589972956|32.1701662598798|4.7446|0.9429|-1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Turbidity|8|bottom|510965|19|2004|2022|2022-10-11T12:30:00Z|4|TRUE|TRUE|0.1797|0.0005|0.125533489245888|3.78821878180141|11.0838|0.4363|1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB01|Water Temperature|16|bottom|617636|19|2004|2022|2022-10-11T12:30:00Z|26.8|TRUE|TRUE|0.2487|0.0000|0.0607598176128583|25.6905789016658|6.3259|0.8508|1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen|9|bottom|445908|19|2004|2023|2023-09-30T23:45:00Z|6|TRUE|TRUE|0.2514|0.0000|0.0408429572769498|5.35837262209018|7.6363|0.7455|1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|9|bottom|446145|19|2004|2023|2023-09-30T23:45:00Z|87.6|TRUE|TRUE|0.3811|0.0000|0.724266279344983|80.2056449976763|3.5201|0.9819|1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|pH|9|bottom|512064|19|2004|2023|2023-09-30T23:45:00Z|8|TRUE|TRUE|-0.1672|0.0013|-0.00369074438062508|8.07000662251394|15.9059|0.1447|-1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Salinity|17|bottom|531026|19|2004|2023|2023-09-30T23:45:00Z|33.6|TRUE|TRUE|-0.0697|0.1773|-0.0299614372090762|33.6478243134073|4.3561|0.9583|0|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Turbidity|9|bottom|428586|19|2004|2023|2023-09-30T23:45:00Z|5|TRUE|TRUE|-0.1893|0.0009|-0.171982333951545|8.40738568953446|13.3708|0.2698|-1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Water Temperature|17|bottom|574714|20|2004|2023|2023-09-30T23:45:00Z|26.7|TRUE|TRUE|0.3482|0.0000|0.0751679884594741|25.395278096521|3.1459|0.9887|1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen|10|bottom|439701|19|2004|2022|2022-08-30T10:00:00Z|5.9|TRUE|TRUE|0.1991|0.0002|0.0313844660384681|5.43520789057259|11.2299|0.4242|1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|10|bottom|441227|19|2004|2022|2022-08-30T10:00:00Z|83.7|TRUE|TRUE|0.2531|0.0000|0.450360314205929|80.6898211824285|6.4615|0.8409|1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|pH|10|bottom|525178|19|2004|2022|2022-08-30T10:00:00Z|8|TRUE|TRUE|-0.1705|0.0007|-0.00451988758020594|7.97486435671863|5.7266|0.891|-1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Salinity|18|bottom|533169|19|2004|2022|2022-08-30T10:00:00Z|30.9|TRUE|TRUE|-0.2138|0.0000|-0.158033627393818|31.652936214675|4.2465|0.9621|-1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Turbidity|10|bottom|413599|19|2004|2022|2022-08-30T10:00:00Z|5|TRUE|TRUE|-0.1336|0.0190|-0.095014537736876|8.37390152419221|7.8047|0.7307|-1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Water Temperature|19|bottom|572084|19|2004|2022|2022-08-30T10:00:00Z|26.5|TRUE|TRUE|0.1722|0.0006|0.049279186629499|25.67834737512|7.636|0.7455|1|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Dissolved Oxygen|11|bottom|65961|3|2021|2023|2023-09-30T23:45:00Z|5.5|FALSE|||NA||||||1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Dissolved Oxygen Saturation|11|bottom|76225|3|2021|2023|2023-09-30T23:45:00Z|81|FALSE|||NA||||||1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|pH|11|bottom|78723|3|2021|2023|2023-09-30T23:45:00Z|7.8|FALSE|||NA||||||1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Salinity|19|bottom|75655|3|2021|2023|2023-09-30T23:45:00Z|28.4|FALSE|||NA||||||1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Turbidity|11|bottom|73526|3|2021|2023|2023-09-30T23:45:00Z|5|FALSE|||NA||||||1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Water Temperature|18|bottom|83717|3|2021|2023|2023-09-30T23:45:00Z|28.1|FALSE|||NA||||||1
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|Salinity|9|Surface|86204|6|2003|2008|2008-06-13T18:30:00Z|36.0726|TRUE|TRUE|0.2361|0.0543|0.169578998655915|35.6829942274306|7.8976|0.7224|0|1
15|Florida Keys National Marine Sanctuary|2|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Moored Instrument Array|1B|Water Temperature|27|Surface|86204|6|2003|2008|2008-06-13T18:30:00Z|26.3845|TRUE|TRUE|0.259|0.0392|0.162792876344085|25.7282640710754|16.6535|0.1186|1|1
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|KYWF1|Water Temperature|35|surface|1398505|19|2005|2023|2023-12-31T23:54:00Z|27.6|TRUE|TRUE|0.3153|0.0000|0.07578063435041|26.6722594096542|10.1573|0.5163|1|1
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|LONF1|Water Temperature|40|surface|205971|28|1992|2019|2019-03-12T14:00:00Z|26.6|TRUE|TRUE|0.0735|0.0825|0.0148834421155846|26.3406395592205|11.7066|0.3861|0|1
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|MLRF1|Water Temperature|36|surface|256798|33|1987|2019|2019-03-31T23:00:00Z|26.5|TRUE|TRUE|0.1044|0.0043|0.00910436998393046|26.4944207551695|4.4777|0.9538|1|1
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|SANF1|Water Temperature|59|surface|117833|15|1991|2005|2005-09-20T22:00:00Z|26.7|TRUE|TRUE|-0.0316|0.6199|-0.00402362510176175|26.6860723448236|9.5036|0.5755|0|1
15|Florida Keys National Marine Sanctuary|5|National Data Buoy Center|SMKF1|Water Temperature|39|surface|154326|21|1988|2008|2008-02-18T15:00:00Z|26.8|TRUE|TRUE|0.3357|0.0000|0.0583679887049155|26.2415702251152|8.3988|0.6772|1|1
15|Florida Keys National Marine Sanctuary|7|National Water Information System|245323080410100|Salinity|10|surface|746|3|2002|2004|2004-04-02T00:00:00Z|35|FALSE|||NA||||||1
15|Florida Keys National Marine Sanctuary|7|National Water Information System|245323080410100|Water Temperature|98|surface|791|3|2002|2004|2004-04-02T00:00:00Z|27.9|FALSE|||NA||||||1
15|Florida Keys National Marine Sanctuary|7|National Water Information System|245622080364200|Salinity|11|surface|764|3|2002|2004|2004-06-01T00:00:00Z|35|FALSE|||NA||||||1
15|Florida Keys National Marine Sanctuary|7|National Water Information System|245622080364200|Water Temperature|99|surface|853|3|2002|2004|2004-06-01T00:00:00Z|28.3|FALSE|||NA||||||1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|214|Water Temperature|85|Bottom|136333|18|2002|2019|2019-12-31T23:00:00Z|26.524|TRUE|TRUE|0.2651|0.0000|0.0679057528279513|25.8418829613711|3.192|0.9879|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|215|Water Temperature|97|Bottom|133286|16|2003|2018|2018-12-16T20:00:00Z|26.74|TRUE|TRUE|0.2618|0.0000|0.0534747023809524|26.4175296240293|6.0363|0.8709|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|216|Water Temperature|95|Bottom|98535|17|2002|2018|2018-12-16T19:00:00Z|26.256|TRUE|TRUE|0.3058|0.0000|0.0556563782991201|25.8586013415259|5.8143|0.8855|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|220|Water Temperature|82|Bottom|126033|17|2003|2019|2019-12-31T23:00:00Z|26.52|TRUE|TRUE|0.2548|0.0000|0.062884520609319|25.9360546608559|7.3706|0.7683|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|223|Water Temperature|61|Bottom|133082|18|2002|2019|2019-12-31T23:00:00Z|26.891|TRUE|TRUE|0.2974|0.0000|0.0773706349206348|25.842438109739|3.2998|0.9861|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|225|Water Temperature|65|Bottom|117692|17|2002|2019|2019-12-31T23:00:00Z|26.818|TRUE|TRUE|0.3151|0.0000|0.0607903329573312|26.3249547043011|7.6051|0.7482|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|227|Water Temperature|62|Bottom|105351|17|2003|2019|2019-12-31T23:00:00Z|26.671|TRUE|TRUE|0.2885|0.0000|0.0829193548387099|26.0620895649144|5.9567|0.8762|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|235|Water Temperature|80|Bottom|128499|18|2002|2019|2019-12-31T23:00:00Z|27.136|TRUE|TRUE|0.276|0.0000|0.0760207160450389|25.7662580527045|5.9659|0.8756|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|237|Water Temperature|83|Bottom|122250|18|2002|2019|2019-12-31T23:00:00Z|26.378|TRUE|TRUE|0.3056|0.0000|0.0894012843488652|25.7375101682508|3.738|0.977|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|239|Water Temperature|96|Bottom|111523|17|2002|2018|2018-12-12T16:00:00Z|26.916|TRUE|TRUE|0.2436|0.0001|0.0685349470899471|25.9591576253547|7.1798|0.7843|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|241|Water Temperature|74|Bottom|127914|18|2002|2019|2019-12-31T23:00:00Z|27.259|TRUE|TRUE|0.2701|0.0000|0.0873196404569891|25.9053520198626|9.8316|0.5456|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|243|Water Temperature|89|Bottom|121593|18|2002|2019|2019-12-10T16:00:00Z|26.622|TRUE|TRUE|0.3046|0.0000|0.0738727598566307|26.0010967041891|13.7133|0.2493|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|248|Water Temperature|69|Bottom|111702|18|2002|2019|2019-12-15T20:00:00Z|26.793|TRUE|TRUE|0.3129|0.0000|0.0846251388888891|25.5384101959583|9.7659|0.5516|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|255|Water Temperature|76|Bottom|119939|18|2002|2019|2019-12-31T23:00:00Z|26.353|TRUE|TRUE|0.2422|0.0000|0.0661526881720427|25.73330697898|12.2917|0.3421|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|260|Water Temperature|84|Bottom|97832|16|2002|2019|2019-12-31T23:00:00Z|27.07|TRUE|TRUE|0.2835|0.0000|0.0796943619791668|26.2247431611749|4.7505|0.9426|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|267|Water Temperature|88|Bottom|99735|18|2002|2019|2019-12-31T23:00:00Z|26.573|TRUE|TRUE|0.2419|0.0002|0.0533846713098729|25.6443553432731|12.6119|0.3194|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|269|Water Temperature|90|Bottom|106458|17|2002|2019|2019-12-31T23:00:00Z|26.744|TRUE|TRUE|0.205|0.0010|0.0541532258064517|26.0208358418939|7.807|0.7305|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|271|Water Temperature|87|Bottom|133627|18|2002|2019|2019-12-31T23:00:00Z|26.92|TRUE|TRUE|0.2648|0.0000|0.0742561698542907|25.7709456447879|7.2658|0.7772|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|273|Water Temperature|63|Bottom|129817|18|2002|2019|2019-12-31T23:00:00Z|27.161|TRUE|TRUE|0.2352|0.0000|0.0512570116487454|26.160768287037|7.9713|0.7159|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|276|Water Temperature|78|Bottom|123833|18|2002|2019|2019-12-31T23:00:00Z|26.867|TRUE|TRUE|0.2119|0.0002|0.0494026730350259|26.1480346371598|9.2227|0.6013|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|284|Water Temperature|86|Bottom|123977|17|2002|2019|2019-12-31T23:00:00Z|26.86|TRUE|TRUE|0.2841|0.0000|0.086478494623656|25.1442035254256|4.5665|0.9503|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|285|Water Temperature|64|Bottom|121423|18|2002|2019|2019-12-31T23:00:00Z|26.86|TRUE|TRUE|0.2491|0.0000|0.0722626452063674|26.1746509408602|3.3|0.9861|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|287|Water Temperature|81|Bottom|133008|18|2002|2019|2019-12-31T23:00:00Z|26.867|TRUE|TRUE|0.2861|0.0000|0.083705368343574|25.8417858936572|2.8052|0.9931|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|291|Water Temperature|72|Bottom|116240|18|2002|2019|2019-12-31T23:00:00Z|26.378|TRUE|TRUE|0.2605|0.0000|0.0903837119138843|25.7164938186977|6.787|0.8161|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|294|Water Temperature|91|Bottom|112348|18|2002|2019|2019-12-31T23:00:00Z|26.916|TRUE|TRUE|0.2683|0.0000|0.0905853494623656|25.5231743764934|6.4438|0.8422|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|296|Water Temperature|92|Bottom|114497|17|2002|2019|2019-12-10T20:00:00Z|27.358|TRUE|TRUE|0.2115|0.0002|0.0652377445489844|25.4508893817204|8.3483|0.6818|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|305|Water Temperature|68|Bottom|122296|18|2002|2019|2019-12-31T23:00:00Z|26.426|TRUE|TRUE|0.2157|0.0001|0.0635058355129324|26.0742318038132|5.6788|0.8939|1|1
15|Florida Keys National Marine Sanctuary|296|Florida Keys National Marine Sanctuary Seagrass Monitoring Project|307|Water Temperature|79|Bottom|110802|17|2002|2019|2019-12-31T23:00:00Z|26.744|TRUE|TRUE|0.2233|0.0003|0.0679657051282051|25.7300975285971|4.7198|0.944|1|1
