"","Region","MonitoringID","AreaID","ManagedAreaName","ProgramID","ProgramName","ProgramLocationID","ParameterName","Units","RelativeDepth","N_Data","N_Years","EarliestYear","LatestYear","SufficientData","Season","Median","Independent","tau","z","p_z","chi_sq","p_chi_sq","SennSlope","SennIntercept","Trend"
"2653","NE",21,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"8",13.3333333333333,TRUE,0.0294,1.0323,0.3019,NA,NA,0.0440705128205128,12.8485576923077,0
"2654","NE",21,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"9",10.828125,TRUE,-0.0657,-2.3375,0.0194,NA,NA,-0.103125,11.9625,0
"2655","NE",21,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"10",8.28125,TRUE,-0.036,-1.2911,0.1967,NA,NA,-0.0340909090909091,8.65625,0
"2656","NE",21,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"11",6.36979166666667,TRUE,0.0507,1.7687,0.0769,NA,NA,0.0334663120567376,6.00166223404255,0
"2657","NE",21,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"12",6.046875,TRUE,-0.0765,-2.8252,0.0047,NA,NA,-0.0483630952380952,6.57886904761905,0
"2658","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"All",11.2708333333333,TRUE,0.0068,0.9716,0.3312,76.774,0,0.00810185185185188,12.8696844868457,0
"2659","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"1",6.6125,TRUE,0.0152,0.5829,0.5599,NA,NA,0.0135416666666667,6.47708333333333,0
"2660","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"2",7.30208333333333,TRUE,0.0086,0.3094,0.757,NA,NA,0.00694444444444445,7.22569444444444,0
"2661","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"3",9.36458333333333,TRUE,-0.0058,-0.2144,0.8302,NA,NA,-0.00568181818181818,9.42140151515152,0
"2662","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"4",12.8125,TRUE,-0.0794,-2.7132,0.0067,NA,NA,-0.0916666666666667,13.7291666666667,0
"2663","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"5",15.7083333333333,TRUE,0.0725,2.4661,0.0137,NA,NA,0.0885416666666667,14.734375,0
"2664","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"6",16.09375,TRUE,0.0154,0.5302,0.596,NA,NA,0.0200320512820514,15.8733974358974,0
"2665","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"7",16.0333333333333,TRUE,-0.0864,-2.9435,0.0032,NA,NA,-0.134191176470588,17.5094362745098,0
"2666","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"8",14.5744680851064,TRUE,0.1084,3.7952,0.0001,NA,NA,0.153301577808157,13.0414523070248,0
"2667","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"9",14.2291666666667,TRUE,-0.0472,-1.635,0.1021,NA,NA,-0.0756944444444444,14.9104166666667,0
"2668","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"10",11.9479166666667,TRUE,-0.0738,-2.645,0.0082,NA,NA,-0.075,12.6979166666667,0
"2669","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"11",9.19791666666667,TRUE,-0.011,-0.3992,0.6897,NA,NA,-0.0104166666666666,9.3125,0
"2670","NE",22,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpiwq","Turbidity","NTU","bottom",6752,22,2001,2022,TRUE,"12",7.84895833333333,TRUE,0.1507,5.499,0,NA,NA,0.107638888888889,6.66493055555556,0
"2671","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"All",9.52083333333333,TRUE,0.109,13.1285,0,112.2049,0,0.108901515151515,8.42988467261905,1
"2672","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"1",5.85416666666667,TRUE,0.2589,8.892,0,NA,NA,0.229166666666667,3.33333333333333,1
"2673","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"2",5.92708333333333,TRUE,0.172,5.7747,0,NA,NA,0.126488095238095,4.53571428571428,1
"2674","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"3",7.5625,TRUE,0.0913,3.2537,0.0011,NA,NA,0.0715277777777777,6.77569444444445,1
"2675","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"4",8.52083333333333,TRUE,0.125,4.456,0,NA,NA,0.114423545509072,7.26217433273354,1
"2676","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"5",10.4270833333333,TRUE,0.2206,7.6407,0,NA,NA,0.232777777777778,7.86652777777778,1
"2677","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"6",12.21875,TRUE,0.0576,2.0476,0.0406,NA,NA,0.0625,11.53125,1
"2678","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"7",11.1666666666667,TRUE,0.0071,0.2544,0.7992,NA,NA,0.00755112515330898,11.0836042899803,1
"2679","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"8",11.6972729400749,TRUE,0.0407,1.4317,0.1522,NA,NA,0.05625,11.0785229400749,1
"2680","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"9",11.390625,TRUE,0.0322,1.1404,0.2541,NA,NA,0.0436909581646424,10.9100244601889,1
"2681","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"10",9.95833333333333,TRUE,0.0339,1.17,0.242,NA,NA,0.0364583333333339,9.52083333333333,1
"2682","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"11",9.38541666666667,TRUE,0.0338,1.1468,0.2515,NA,NA,0.0356522817460318,8.99324156746032,1
"2683","NE",23,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmsswq","Turbidity","NTU","bottom",6569,21,2002,2022,TRUE,"12",7.48958333333333,TRUE,0.244,8.7626,0,NA,NA,0.219551282051282,5.29407051282051,1
"2684","NE",24,21,"Indian River-Malabar to Vero Beach Aquatic Preserve",5005,"Indian River Lagoon Aquatic Preserves Continuous Water Quality Monitoring","IRDM","Turbidity","NTU","bottom",867,5,2003,2007,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2685","NE",25,22,"Indian River-Vero Beach to Ft. Pierce Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2686","NE",26,23,"Jensen Beach to Jupiter Inlet Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2687","NE",27,24,"Lake Jackson Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2688","NE",28,25,"Lemon Bay Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2689","NE",29,26,"Lignumvitae Key Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2690","NE",30,27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2691","NE",31,28,"Matlacha Pass Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2692","NE",32,29,"Mosquito Lagoon Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2693","NE",33,30,"Nassau River-St. Johns River Marshes Aquatic Preserve",5006,"Northeast Aquatic Preserves Continuous Water Quality Monitoring","NEKD","Turbidity","NTU","bottom",2422,8,2004,2011,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2694","NE",34,30,"Nassau River-St. Johns River Marshes Aquatic Preserve",5006,"Northeast Aquatic Preserves Continuous Water Quality Monitoring","NELC","Turbidity","NTU","bottom",2057,7,2005,2011,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2695","NE",35,30,"Nassau River-St. Johns River Marshes Aquatic Preserve",5006,"Northeast Aquatic Preserves Continuous Water Quality Monitoring","NENR","Turbidity","NTU","bottom",656,3,2009,2011,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2696","NE",36,30,"Nassau River-St. Johns River Marshes Aquatic Preserve",5061,"St. Johns River Water Management District Continuous Water Quality Programs","NCB19020038","Turbidity","NTU","surface",1323,5,2015,2019,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2697","NE",37,30,"Nassau River-St. Johns River Marshes Aquatic Preserve",5061,"St. Johns River Water Management District Continuous Water Quality Programs","NCBARD16","Turbidity","NTU","surface",310,2,2015,2016,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2698","NE",38,30,"Nassau River-St. Johns River Marshes Aquatic Preserve",5061,"St. Johns River Water Management District Continuous Water Quality Programs","NCBNRCM","Turbidity","NTU","surface",1460,5,2015,2019,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2699","NE",39,48,"Nature Coast Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2700","NE",40,31,"North Fork St. Lucie Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2701","NE",41,32,"Oklawaha River Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2702","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"All",9.27083333333333,TRUE,0.0105,1.2755,0.2021,100.4677,0,0.0097222222222222,8.69690739633174,0
"2703","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"1",6.51041666666667,TRUE,-0.0762,-2.726,0.0064,NA,NA,-0.0497685185185186,7.05787037037037,0
"2704","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"2",7.54166666666667,TRUE,-0.1188,-4.146,0,NA,NA,-0.0872395833333333,8.50130208333333,0
"2705","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"3",8.44791666666667,TRUE,0.0042,0.155,0.8768,NA,NA,0.00334429824561408,8.41447368421053,0
"2706","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"4",10.046875,TRUE,0.1352,4.8179,0,NA,NA,0.127521929824561,8.77165570175439,0
"2707","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"5",12.9322916666667,TRUE,0.1098,3.9953,0.0001,NA,NA,0.129464285714286,11.6376488095238,0
"2708","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"6",14.5989583333333,TRUE,0.0731,2.5945,0.0095,NA,NA,0.117476851851852,13.4241898148148,0
"2709","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"7",14.421875,TRUE,0.0991,3.5101,0.0004,NA,NA,0.119140625,13.349609375,0
"2710","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"8",13.3333333333333,TRUE,0.0294,1.0323,0.3019,NA,NA,0.0440705128205128,12.8926282051282,0
"2711","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"9",10.828125,TRUE,-0.0657,-2.3375,0.0194,NA,NA,-0.103125,11.859375,0
"2712","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"10",8.28125,TRUE,-0.036,-1.2911,0.1967,NA,NA,-0.0340909090909091,8.62215909090909,0
"2713","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"11",6.36979166666667,TRUE,0.0507,1.7687,0.0769,NA,NA,0.0334663120567376,6.03512854609929,0
"2714","NE",42,33,"Pellicer Creek Aquatic Preserve",4054,"Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program","gtmpcwq","Turbidity","NTU","bottom",6827,21,2002,2022,TRUE,"12",6.046875,TRUE,-0.0765,-2.8252,0.0047,NA,NA,-0.0483630952380952,6.53050595238095,0
"2715","NE",43,34,"Pine Island Sound Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2716","NE",44,35,"Pinellas County Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717","NE",45,36,"Rainbow Springs Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2718","NE",46,37,"Rocky Bayou State Park Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719","NE",47,38,"Rookery Bay Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2720","NE",48,39,"Rookery Bay National Estuarine Research Reserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721","NE",49,12,"Southeast Florida Coral Reef Ecosystem Conservation Area",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722","NE",50,40,"St. Andrews State Park Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723","NE",51,41,"St. Joseph Bay Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","NE",52,42,"St. Joseph Bay State Buffer Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","NE",53,43,"St. Martins Marsh Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726","NE",54,44,"Terra Ceia Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727","NE",55,45,"Tomoka Marsh Aquatic Preserve",10003,"Tomoka Marsh Aquatic Preserve Continuous Water Quality Monitoring","TMGR","Turbidity","NTU","bottom",259,1,2021,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728","NE",56,46,"Wekiva River Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729","NE",57,47,"Yellow River Marsh Aquatic Preserve",NA,NA,NA,"Turbidity","NTU",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2730","NW",1,1,"Alligator Harbor Aquatic Preserve",468,"Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring","CPAH","Turbidity","NTU","bottom",306,2,2007,2008,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2731","NW",2,1,"Alligator Harbor Aquatic Preserve",468,"Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring","CPAH2","Turbidity","NTU","bottom",84,1,2019,2019,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2732","NW",3,1,"Alligator Harbor Aquatic Preserve",468,"Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring","CPFS","Turbidity","NTU","bottom",46,1,2019,2019,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2733","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"All",11.1822916666667,TRUE,0.0265,3.2101,0.0013,127.1163,0,0.0486111111111112,11.3839818962299,1
"2734","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"1",9.08333333333333,TRUE,0.2233,7.7913,0,NA,NA,0.404399924220896,3.01733447001989,1
"2735","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"2",10.7135416666667,TRUE,0.0761,2.5308,0.0114,NA,NA,0.145833333333333,8.52604166666667,1
"2736","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"3",14.4375,TRUE,-0.061,-2.1285,0.0333,NA,NA,-0.184027777777778,17.3819444444444,-1
"2737","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"4",15.0833333333333,TRUE,-0.0729,-2.5499,0.0108,NA,NA,-0.202380952380952,18.1190476190476,-1
"2738","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"5",13.1384904371585,TRUE,-0.0269,-0.9022,0.3669,NA,NA,-0.0625,14.1384904371585,-1
"2739","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"6",11.9683067375887,TRUE,-0.0045,-0.1533,0.8781,NA,NA,-0.00694444444444429,12.0724734042553,-1
"2740","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"7",11.1875,TRUE,-0.036,-1.2147,0.2245,NA,NA,-0.0422149122807018,11.8629385964912,-1
"2741","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"8",10.8848684210526,TRUE,-0.001,-0.0366,0.9708,NA,NA,-0.00134378499440079,10.9050251959686,-1
"2742","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"9",12.1979166666667,TRUE,-0.1017,-3.3038,0.001,NA,NA,-0.246315124933546,15.6463284157363,-1
"2743","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"10",9.41666666666667,TRUE,0.1656,5.5007,0,NA,NA,0.299479166666667,5.22395833333333,1
"2744","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"11",7.67708333333333,TRUE,0.0999,3.4801,0.0005,NA,NA,0.158854166666667,5.29427083333333,1
"2745","NW",4,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apadbwq","Turbidity","NTU","bottom",6258,21,2002,2022,TRUE,"12",7.41666666666667,TRUE,0.049,1.7214,0.0852,NA,NA,0.0689959490740741,6.38172743055556,1
"2746","NW",5,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apaebwq","Turbidity","NTU","bottom",6732,24,1997,2022,TRUE,"All",14.3697916666667,TRUE,-0.1125,-13.8731,0,193.7829,0,-0.189803685897436,17.6336711638958,-1
"2747","NW",5,2,"Apalachicola Bay Aquatic Preserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apaebwq","Turbidity","NTU","bottom",6732,24,1997,2022,TRUE,"1",10.8854166666667,TRUE,0.1086,3.9344,0.0001,NA,NA,0.194634543321553,8.16053306016492,1
