ProgramID|ProgramName|LocationID|ProgramLocationID|QuadIdentifier|ReefIdentifier|LiveDate|LiveDate_Qualifier|SampleDate|Year|Month|ManagedAreaName|Region.x|SurveyMethod|HabitatClassification|QuadSize_m2|MADup|Density_m2|Number_of_Oysters_Counted_Total_Count|Number_of_Oysters_Counted_Live_Count|Number_of_Oysters_Counted_Dead_Count|UniversalReefID|Region.y|MA_plotlab|Subtidal|RelYear|YearDiff|DensIndex|NTotIndex|NLiveIndex|NDeadIndex|Treatment
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78130|FM614|180148_78130_2015_12_W16FM614R5|FM614|2015|Exact|2015-12-17T00:00:00Z|2015|12|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1616|101|||180148|Butler Beach|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|582407|623449|||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864487|G4|179732_864487_2016_7_S16G4R19|G4|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|736||46||179732|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|574286||583764||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864487|G4|179732_864487_2016_7_S16G4R29|G4|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1056||66||179732|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|240633||272951||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864487|G4|179732_864487_2016_7_S16G4R22|G4|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|576||36||179732|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|284239||614924||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78167|GR73|181994_78167_2016_9_S16GR73R3|GR73|2016|Exact|2016-09-06T00:00:00Z|2016|9|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|720|45|||181994|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|605812|596918|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78167|GR73|181994_78167_2016_9_S16GR73R9|GR73|2016|Exact|2016-09-06T00:00:00Z|2016|9|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|976|61|||181994|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|572583|612104|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78144|GR1A|182650_78144_2018_9_S18GR1R0|GR1A|2018|Exact|2018-09-11T00:00:00Z|2018|9|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1728|108|||182650|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|42|1976|233620|614476|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78144|GR1A|182650_78144_2018_9_S18GR1R2|GR1A|2018|Exact|2018-09-11T00:00:00Z|2018|9|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1552|97|||182650|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|42|1976|574817|575018|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78144|GR1A|182650_78144_2018_9_S18GR1R8|GR1A|2018|Exact|2018-09-11T00:00:00Z|2018|9|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|2224|139|||182650|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|42|1976|614270|607457|||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864487|G4|179732_864487_2016_7_S16G4R9|G4|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|192||12||179732|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|580240||612901||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78166|GR70|182223_78166_2016_2_W16GR70R4|GR70|2016|Exact|2016-02-17T00:00:00Z|2016|2|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|2096|131|||182223|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|270306|577032|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78166|GR70|182223_78166_2016_2_W16GR70R9|GR70|2016|Exact|2016-02-17T00:00:00Z|2016|2|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1072|67|||182223|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|615646|241927|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78182|PF313|178615_78182_2015_12_W16PF313R1|PF313|2015|Exact|2015-12-16T00:00:00Z|2015|12|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|5120|320|||178615|Pellicer Flats|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|582166|245995|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78182|PF313|178615_78182_2015_12_W16PF313R11|PF313|2015|Exact|2015-12-16T00:00:00Z|2015|12|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|5376|336|||178615|Pellicer Flats|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|582165|597668|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78155|GR43|182328_78155_2016_9_S16GR43R0|GR43|2016|Exact|2016-09-07T00:00:00Z|2016|9|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1008|63|||182328|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|638658|234146|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78155|GR43|182328_78155_2018_10_S18GR109E20|GR43|2018|Exact|2018-10-16T00:00:00Z|2018|10|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|976|61|||182328|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|42|1976|606399|234147|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78182|PF313|178615_78182_2015_12_W16PF313R8|PF313|2015|Exact|2015-12-16T00:00:00Z|2015|12|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|5328|333|||178615|Pellicer Flats|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|609272|238944|||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864550|MS1|178755_864550_2016_6_S16MS1H25|MS1|2016|Exact|2016-06-14T00:00:00Z|2016|6|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1168||73||178755|Pellicer Flats|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|629721||234321||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864550|MS1|178755_864550_2016_6_S16MS1H02|MS1|2016|Exact|2016-06-14T00:00:00Z|2016|6|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1696||106||178755|Pellicer Flats|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|637921||234335||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864550|MS1|178755_864550_2016_6_S16MS1H22|MS1|2016|Exact|2016-06-14T00:00:00Z|2016|6|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|784||49||178755|Pellicer Flats|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|597669||234367||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864550|MS1|178755_864550_2016_6_S16MS1H11|MS1|2016|Exact|2016-06-14T00:00:00Z|2016|6|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|2256||141||178755|Pellicer Flats|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|597670||610339||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864550|MS1|178755_864550_2016_6_S16MS1H16|MS1|2016|Exact|2016-06-14T00:00:00Z|2016|6|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1536||96||178755|Pellicer Flats|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|630683||617132||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864476|E3|181864_864476_2016_7_S16E3R12|E3|2016|Exact|2016-07-11T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1504||94||181864|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|235555||611306||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78156|GR49|181847_78156_2018_8_S18GR49R39|GR49|2018|Exact|2018-08-21T00:00:00Z|2018|8|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|416|26|||181847|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|42|1976|612709|613499|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78156|GR49|181847_78156_2018_8_S18GR49R31|GR49|2018|Exact|2018-08-21T00:00:00Z|2018|8|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|544|34|||181847|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|42|1976|586696|626074|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78156|GR49|181847_78156_2018_8_S18GR49R36|GR49|2018|Exact|2018-08-21T00:00:00Z|2018|8|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|256|16|||181847|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|42|1976|626182|586599|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78130|FM614|180148_78130_2015_12_W16FM614R10|FM614|2015|Exact|2015-12-17T00:00:00Z|2015|12|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1120|70|||180148|Butler Beach|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|618118|242087|||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864477|E6|181841_864477_2016_7_S16E6R6|E6|2016|Exact|2016-07-07T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|416||26||181841|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|605650||631446||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78155|GR43|182328_78155_2016_9_S16GR43R8|GR43|2016|Exact|2016-09-07T00:00:00Z|2016|9|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1312|82|||182328|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|574086|598485|||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864488|G5B|176004_864488_2016_7_S16G5BR7|G5B|2016|Exact|2016-07-07T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|816||51||176004|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|591156||239879||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864488|G5B|176004_864488_2016_7_S16G5BR16|G5B|2016|Exact|2016-07-07T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|320||20||176004|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|600419||625907||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864488|G5B|176004_864488_2016_7_S16G5BR13|G5B|2016|Exact|2016-07-07T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|960||60||176004|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|295152||240574||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78229|SR30|181341_78229_2016_1_W16SR30R8|SR30|2016|Exact|2016-01-19T00:00:00Z|2016|1|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|384|24|||181341|Salt Run|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|632579|240117|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78229|SR30|181341_78229_2016_1_W16SR30R10|SR30|2016|Exact|2016-01-19T00:00:00Z|2016|1|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|544|34|||181341|Salt Run|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|641435|638568|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78229|SR30|181341_78229_2016_1_W16SR30R13|SR30|2016|Exact|2016-01-19T00:00:00Z|2016|1|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|672|42|||181341|Salt Run|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|638567|601156|||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864487|G4|179732_864487_2016_7_S16G4R14|G4|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|64||4||179732|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|618618||269008||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78129|FM604|180103_78129_2016_3_W16FM604R2|FM604|2016|Exact|2016-03-03T00:00:00Z|2016|3|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|2624|164|||180103|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|249059|297892|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78108|FM206|180067_78108_2015_1_W15FM206R23|FM206|2015|Exact|2015-01-16T00:00:00Z|2015|1|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|3664|229|||180067|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|628442|628102|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78108|FM206|180067_78108_2015_7_S15FM206R7|FM206|2015|Exact|2015-07-07T00:00:00Z|2015|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|608|38|||180067|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|643483|634965|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78108|FM206|180067_78108_2015_7_S15FM206R28|FM206|2015|Exact|2015-07-07T00:00:00Z|2015|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1296|81|||180067|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|628103|628097|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78108|FM206|180067_78108_2015_1_W15FM206R17|FM206|2015|Exact|2015-01-16T00:00:00Z|2015|1|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|864|54|||180067|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|593518|634558|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78108|FM206|180067_78108_2015_7_S15FM206R22|FM206|2015|Exact|2015-07-07T00:00:00Z|2015|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1632|102|||180067|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|298510|634966|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78108|FM206|180067_78108_2015_1_W15FM206R14|FM206|2015|Exact|2015-01-16T00:00:00Z|2015|1|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|816|51|||180067|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|635043|298972|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78103|CO|179919_78103_2015_7_S15COR12|CO|2015|Exact|2015-07-07T00:00:00Z|2015|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1072|67|||179919|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|594798|594750|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78103|CO|179919_78103_2015_7_S15COR5|CO|2015|Exact|2015-07-07T00:00:00Z|2015|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1072|67|||179919|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|602970|645178|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78103|CO|179919_78103_2015_7_S15COR2|CO|2015|Exact|2015-07-07T00:00:00Z|2015|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|944|59|||179919|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|248429|602935|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78134|FM788|180944_78134_2016_3_W16FM788R4|FM788|2016|Exact|2016-03-04T00:00:00Z|2016|3|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1520|95|||180944|Butler Beach|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|248428|652789|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78134|FM788|180944_78134_2016_3_W16FM788R5|FM788|2016|Exact|2016-03-04T00:00:00Z|2016|3|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1760|110|||180944|Butler Beach|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|629777|248369|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78134|FM788|180944_78134_2016_3_W16FM788R2|FM788|2016|Exact|2016-03-04T00:00:00Z|2016|3|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1184|74|||180944|Butler Beach|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|241246|248368|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78103|CO|179919_78103_2015_1_W15COR17|CO|2015|Exact|2015-01-15T00:00:00Z|2015|1|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|2032|127|||179919|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|253188|629776|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78103|CO|179919_78103_2015_1_W15COR8|CO|2015|Exact|2015-01-15T00:00:00Z|2015|1|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|928|58|||179919|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|609108|594797|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78103|CO|179919_78103_2014_7_S14COR18|CO|2014|Exact|2014-07-08T00:00:00Z|2014|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1840|115|||179919|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|38|1976|609107|248397|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78103|CO|179919_78103_2014_5_S14COR8|CO|2014|Exact|2014-05-23T00:00:00Z|2014|5|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|3440|215|||179919|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|38|1976|629586|594799|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78103|CO|179919_78103_2015_1_W15COR25|CO|2015|Exact|2015-01-15T00:00:00Z|2015|1|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|2192|137|||179919|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|594800|602963|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78103|CO|179919_78103_2014_7_S14COR15|CO|2014|Exact|2014-07-08T00:00:00Z|2014|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|864|54|||179919|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|38|1976|635968|602964|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78140|GR101|181845_78140_2016_7_S16GR101R8|GR101|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|2432|152|||181845|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|645145|646749|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78140|GR101|181845_78140_2016_7_S16GR101R4|GR101|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1440|90|||181845|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|648702|653049|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78140|GR101|181845_78140_2016_7_S16GR101R21|GR101|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1936|121|||181845|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|639353|653143|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78188|PF4|178912_78188_2015_8_S15PF4R19|PF4|2015|Exact|2015-08-05T00:00:00Z|2015|8|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|80|5|||178912|Pellicer Flats|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|527837|558229|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78145|GR2|182378_78145_2015_2_W15GR2E1|GR2|2015|Exact|2015-02-18T00:00:00Z|2015|2|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|2928|183|||182378|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|638049|311183|||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864477|E6|181841_864477_2016_7_S16E6R1|E6|2016|Exact|2016-07-07T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|0||0||181841|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|245604||621064||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78145|GR2|182378_78145_2015_2_W15GR2E13|GR2|2015|Exact|2015-02-18T00:00:00Z|2015|2|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1776|111|||182378|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|645525|254744|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78145|GR2|182378_78145_2014_5_S14GR2R3|GR2|2014|Exact|2014-05-22T00:00:00Z|2014|5|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|832|52|||182378|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|38|1976|637424|639795|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78145|GR2|182378_78145_2015_2_W15GR2E5|GR2|2015|Exact|2015-02-18T00:00:00Z|2015|2|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1648|103|||182378|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|39|1976|253694|314760|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78103|CO|179919_78103_2014_5_S14COR2|CO|2014|Exact|2014-05-23T00:00:00Z|2014|5|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|1760|110|||179919|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|38|1976|652788|300898|||
5017|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|864488|G5B|176004_864488_2016_7_S16G5BR5|G5B|2016|Exact|2016-07-07T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|1|416||26||176004|Fort Matanzas|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|625913||639735||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78171|GR82|182464_78171_2016_7_S16GR82R10|GR82|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|1232|77|||182464|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|255088|316419|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78171|GR82|182464_78171_2016_7_S16GR82R9|GR82|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|656|41|||182464|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|250636|316420|||
4000|Guana Tolomato Matanzas NERR Oyster monitoring|78171|GR82|182464_78171_2016_7_S16GR82R24|GR82|2016|Exact|2016-07-08T00:00:00Z|2016|7|Guana Tolomato Matanzas National Estuarine Research Reserve|NE|Transect Quadrat|Natural|0.0625|2|480|30|||182464|Guana River|Guana Tolomato Matanzas National Estuarine Research Reserve_Natural|FALSE|40|1976|614296|316421|||
